"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7108","0","148.4","70.9","-0.6","122","0.0"
"","Haryana","7426","0","148.9","104.6","1.5","193","0.0"
"","Rajasthan","8921","0","193.7","63.6","0.4","424","0.0"
"","Delhi","4012","0","82.8","67.2","-0.9","101","0.0"
"","UP","16885","0","325.9","136.8","2.4","799","0.0"
"","Uttarakhand","1764","0","35.4","14.0","0.6","160","0.0"
"","HP","1360","0","25.9","10.3","0.0","80","0.0"
"","J&K","2078","519","39.9","28.2","-0.7","296","9.5"
"","Chandigarh","213","0","4.0","4.2","-0.1","22","0.0"
"WR","Chhattisgarh","3703","0","83.7","33.8","0.5","408","0.0"
"","Gujarat","14083","0","307.2","66.6","3.9","719","0.0"
"","MP","8266","0","173.2","90.3","-1.3","215","0.0"
"","Maharashtra","18595","0","401.5","140.4","0.5","403","0.0"
"","Goa","541","0","11.2","11.3","-0.7","60","0.0"
"","DD","331","0","6.4","6.0","0.4","61","0.0"
"","DNH","765","0","16.6","16.8","-0.2","46","0.0"
"","Essar steel","292","0","6.0","5.6","0.4","282","0.0"
"SR","Andhra Pradesh","6848","0","158.4","72.6","0.2","389","0.0"
"","Telangana","8077","0","166.7","44.1","-0.6","395","0.0"
"","Karnataka","7605","0","145.7","35.6","1.6","620","0.0"
"","Kerala","3582","0","72.1","49.3","1.9","196","0.0"
"","Tamil Nadu","14430","0","312.9","154.2","1.6","608","0.0"
"","Pondy","390","0","8.2","8.4","-0.2","35","0.0"
"ER","Bihar","4539","0","81.3","83.6","-4.6","200","0.0"
"","DVC","2747","0","53.1","-13.0","0.0","400","0.0"
"","Jharkhand","993","0","20.9","13.5","-1.3","30","0.0"
"","Odisha","4005","0","76.7","9.9","8.6","650","0.0"
"","West Bengal","6327","0","118.3","33.3","-1.1","200","0.0"
"","Sikkim","47","0","0.4","1.2","-0.7","5","0.0"
"NER","Arunachal Pradesh","112","2","2.0","2.1","-0.4","25","0.0"
"","Assam","1546","47","23.5","17.7","-0.3","127","3.5"
"","Manipur","157","3","2.4","2.2","0.2","26","0.0"
"","Meghalaya","312","2","5.2","1.1","0.1","96","0.0"
"","Mizoram","89","1","1.6","0.2","0.9","68","0.0"
"","Nagaland","109","1","2.1","2.0","-0.2","6","0.0"
"","Tripura","217","8","4.2","2.3","0.0","88","0.0"
