"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7790","0","157.4","70.7","0.6","188","0.0"
"","Haryana","7075","700","148.0","89.6","1.2","200","0.3"
"","Rajasthan","9291","185","196.4","81.1","4.1","425","14.4"
"","Delhi","4586","0","94.3","72.5","-0.1","167","0.0"
"","UP","16253","0","353.0","145.9","-0.7","252","2.5"
"","Uttarakhand","1862","0","36.8","10.2","0.2","128","0.0"
"","HP","1257","2","24.0","7.0","0.1","111","0.1"
"","J&K","2297","574","40.2","29.2","-1.4","201","9.5"
"","Chandigarh","239","0","4.8","5.1","-0.3","10","0.0"
"WR","Chhattisgarh","3808","0","82.1","33.6","-0.5","120","0.0"
"","Gujarat","16314","0","356.5","86.5","0.9","391","0.0"
"","MP","8462","0","185.4","112.6","4.0","570","0.0"
"","Maharashtra","20624","808","428.0","144.3","5.8","644","13.6"
"","Goa","449","0","9.6","8.7","0.6","34","0.0"
"","DD","327","0","7.1","6.4","0.7","59","0.0"
"","DNH","766","0","17.0","16.0","1.0","102","0.0"
"","Essar steel","410","0","6.5","6.2","0.2","245","0.0"
"SR","Andhra Pradesh","6340","0","141.6","41.6","0.2","543","0.0"
"","Telangana","6555","0","144.1","53.5","-0.6","307","0.0"
"","Karnataka","7165","0","132.7","47.5","0.6","360","0.0"
"","Kerala","3392","0","65.2","42.0","1.1","191","0.0"
"","Tamil Nadu","12920","0","277.4","129.9","0.6","484","0.0"
"","Pondy","364","0","7.2","7.1","0.1","53","0.0"
"ER","Bihar","4421","0","82.5","71.4","5.3","310","0.0"
"","DVC","2562","0","58.0","-18.0","5.0","400","0.0"
"","Jharkhand","1041","0","22.1","16.1","-0.1","120","0.0"
"","Odisha","4228","0","79.8","31.5","-3.1","380","0.0"
"","West Bengal","7645","0","131.8","32.2","3.1","260","0.0"
"","Sikkim","88","0","1.0","1.1","-0.1","15","0.0"
"NER","Arunachal Pradesh","113","2","2.4","2.8","-0.4","13","0.0"
"","Assam","1601","77","27.9","19.9","2.8","125","1.4"
"","Manipur","144","2","1.9","2.4","-0.5","11","0.0"
"","Meghalaya","282","0","5.3","-1.3","-0.3","12","0.0"
"","Mizoram","78","1","1.3","1.3","-0.1","9","0.0"
"","Nagaland","114","1","2.0","1.9","-0.1","18","0.0"
"","Tripura","259","1","4.3","3.7","1.2","56","0.0"
