"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5658","0","122.0","39.8","-1.0","126","0.0"
"","Haryana","5979","0","113.5","54.2","0.8","469","0.1"
"","Rajasthan","11534","0","224.7","53.4","-0.3","439","0.0"
"","Delhi","3608","0","64.0","48.1","-0.2","249","0.0"
"","UP","12309","0","258.1","102.1","-0.8","307","0.8"
"","Uttarakhand","1985","0","37.7","26.1","1.0","182","0.2"
"","HP","1539","0","29.1","22.4","0.1","110","0.1"
"","J&K","2403","601","48.0","42.6","-0.2","285","11.3"
"","Chandigarh","200","0","3.5","3.1","0.4","41","0.0"
"WR","Chhattisgarh","3546","0","74.7","18.9","-1.0","287","0.0"
"","Gujarat","14791","0","323.2","95.9","-0.1","490","0.0"
"","MP","12952","0","248.3","144.5","-2.8","368","0.0"
"","Maharashtra","20966","0","429.4","109.9","-1.4","493","0.0"
"","Goa","453","0","9.5","9.7","-0.6","53","0.0"
"","DD","328","0","7.3","6.5","0.8","81","0.0"
"","DNH","753","0","17.5","16.6","0.9","87","0.0"
"","Essar steel","495","0","10.6","10.6","0.1","257","0.0"
"SR","Andhra Pradesh","8082","0","174.9","56.2","1.3","507","0.0"
"","Telangana","8217","0","171.2","72.0","1.9","806","0.0"
"","Karnataka","11057","0","211.5","69.5","1.7","1358","0.0"
"","Kerala","3687","0","72.0","56.2","0.9","164","0.0"
"","Tamil Nadu","14141","0","296.2","148.4","1.4","451","0.0"
"","Pondy","317","0","6.5","7.0","-0.4","15","0.0"
"ER","Bihar","4052","0","71.0","69.6","-0.4","460","0.0"
"","DVC","2935","0","62.6","-20.6","1.0","396","0.4"
"","Jharkhand","999","0","22.7","14.5","1.2","169","0.5"
"","Odisha","4072","0","75.4","25.4","2.0","267","0.0"
"","West Bengal","6635","0","115.6","24.5","1.0","309","0.0"
"","Sikkim","100","0","1.7","1.7","0.0","18","0.0"
"NER","Arunachal Pradesh","109","1","2.1","2.0","0.1","30","0.1"
"","Assam","1436","20","23.4","18.3","0.8","67","0.3"
"","Manipur","184","3","2.6","2.9","-0.3","30","0.1"
"","Meghalaya","342","0","6.2","5.1","-0.2","53","0.3"
"","Mizoram","89","2","1.6","1.3","-0.2","7","0.0"
"","Nagaland","124","2","2.2","1.9","0.1","50","0.0"
"","Tripura","219","1","3.8","1.9","0.1","23","0.0"
