"INTER-REGIONAL EXCHANGESDate of Reporting :1-Feb-17","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-VARANASI","D/C","0","380","0.0","11.2","-11.2"
"2","","SASARAM-FATEHPUR","S/C","178","114","1.2","0.0","1.2"
"3","","GAYA-BALIA","S/C","0","350","0.0","6.5","-6.5"
"4","HVDC LINK","PUSAULI  B/B","S/C","0","247","0.0","5.9","-5.9"
"5","400 KV","PUSAULI-SARNATH","S/C","0","206","0.0","0.0","0.0"
"6","","PUSAULI -ALLAHABAD","S/C","0","73","0.0","0.0","0.0"
"7","","MUZAFFARPUR-GORAKHPUR","D/C","87","471","0.0","5.4","-5.4"
"8","","PATNA-BALIA","Q/C","0","984","0.0","18.3","-18.3"
"9","","BIHARSHARIFF-BALIA","D/C","43","234","0.0","2.9","-2.9"
"10","","BARH-GORAKHPUR","D/C","0","599","0.0","9.8","-9.8"
"11","","BIHARSHARIFF-VARANASI","D/C","19","0","0.0","0.4","-0.4"
"12","220 KV PUSAULI-SAHUPURI","","S/C","0","184","0.0","3.3","-3.3"
"13","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"14","","GARWAH-RIHAND","S/C","35","0","0.7","0.0","0.7"
"15","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"16","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","1.9","63.8","-61.9"
"Import/Export of ER (With  WR)","","","","","","","",""
"17","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","394","590","0.4","0.0","0.4"
"18","","NEW RANCHI-DHARAMJAIGARH","D/C","495","76","4.8","0.0","4.8"
"19","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","156","43","1.2","0.0","1.2"
"20","","JHARSUGUDA-RAIGARH","S/C","140","27","1.5","0.0","1.5"
"21","","IBEUL-RAIGARH","S/C","102","15","1.0","0.0","1.0"
"22","","STERLITE-RAIGARH","D/C","0","277","0.0","2.9","-2.9"
"23","","RANCHI-SIPAT","D/C","460","0","5.6","0.0","5.6"
"24","220 KV","BUDHIPADAR-RAIGARH","S/C","11","113","0.0","1.3","-1.3"
"25","","BUDHIPADAR-KORBA","D/C","201","0","2.9","0.0","2.9"
"ER-WR","","","","","","17.4","4.2","13.3"
"Import/Export of ER (With  SR)","","","","","","","",""
"26","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","256.5","0.0","15.4","-15.4"
"27","","TALCHER-KOLAR BIPOLE","D/C","0.0","2458.5","0.0","51.1","-51.1"
"28","400 KV","TALCHER-I/C","D/C","449.2","400.0","2.4","0.3","2.2"
"29","765 KV","ANGUL-SRIKAKULAM","D/C","0.0","0.0","0.0","20.9","-20.9"
"30","220 KV","BALIMELA-UPPER-SILERRU","S/C","0","0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","87.4","-87.4"
"Import/Export  of ER (With NER)","","","","","","","",""
"31","400 KV","BINAGURI-BONGAIGAON","D/C","0","0","0.0","0.0","0"
"32","","ALIPURDUAR-BONGAIGAON","D/C","521","367","0.8","0.0","1"
"33","220 KV","ALIPURDUAR-SALAKATI","D/C","387","300","0.8","0.0","1"
"ER-NER","","","","","","1.7","0.0","1.7"
"Import/Export of NR (With NER)","","","","","","","",""
"34-HVDCBISWANATH CHARIALI-AGRA00","","","","","","12.1","0.0","12.1"
"NR-NER","","","","","","12.1","0.0","12.1"
"Import/Export of WR (With NR)","","","","","","","",""
"35","HVDC","V'CHAL B/B","D/C","500","0","9.6","0.0","9.6"
"36","HVDC","APL -MHG","D/C","0","2519","0.0","57.6","-57.6"
"37","765 KV","GWALIOR-AGRA","D/C","0","2742","0.0","55.0","-55.0"
"38","765 KV","PHAGI-GWALIOR","D/C","0","1552","0.0","28.5","-28.5"
"39","400 KV","ZERDA-KANKROLI","S/C","155","21","0.2","0.0","0.2"
"40","400 KV","ZERDA -BHINMAL","S/C","169","184","0.0","0.3","-0.3"
"41","400 KV","V'CHAL -RIHAND","S/C","0","0","0.0","0.0","0.0"
"42","400KV","RAPP-SHUJALPUR","D/C","0","456","0","6","-6"
"43","220 KV","BADOD-KOTA","S/C","32","25","0.2","0.1","0.1"
"44","","BADOD-MORAK","S/C","0","68","0.0","0.8","-0.8"
"45","","MEHGAON-AURAIYA","S/C","36","0","0.5","0.0","0.5"
"46","","MALANPUR-AURAIYA","S/C","5","14","0.0","0.1","-0.1"
"47","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","10.5","148.5","-138.0"
"Import/Export of WR (With SR)","","","","","","","",""
"48","HVDC LINK","BHADRAWATI B/B","-","0","1000","0.0","22.3","-22.3"
"49","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"50","765 KV","SOLAPUR-RAICHUR","D/C","0","1816","0.0","28.5","-28.5"
"51","400 KV","KOLHAPUR-KUDGI","D/C","193","144","0.9","0.8","0.0"
"52","220 KV","KOLHAPUR-CHIKODI","D/C","0","277","0.0","5.8","-5.8"
"53","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"54","","XELDEM-AMBEWADI","S/C","81","0","1.6","0.0","1.6"
"WR-SR","","","","","","2.4","57.4","-55.0"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"54","","BHUTAN","2.4","","","","",""
"55","","NEPAL","-7.8","","","","",""
"56","","BANGLADESH","-8.8","","","","",""
