"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5234","0","97.9","42.9","1.1","267"
"","Haryana","6108","0","113.1","84.5","0.7","213"
"","Rajasthan","10099","85","203.5","68.6","4.1","388"
"","Delhi","3540","0","62.0","50.4","-0.4","173"
"","UP","13600","0","276.2","97.7","0.7","276"
"","Uttarakhand","1902","0","34.7","21.2","0.3","153"
"","HP","1359","52","27.2","19.7","-0.3","164"
"","J&K","1943","486","41.9","35.4","-1.0","0"
"","Chandigarh","213","0","3.5","3.5","0.0","22"
"WR","Chhattisgarh","3389","0","78.3","15.7","-1.3","147"
"","Gujarat","12902","0","280.6","66.1","-1.7","533"
"","MP","9491","0","205.0","118.1","-3.4","248"
"","Maharashtra","20836","0","440.1","163.6","1.2","447"
"","Goa","446","0","9.5","8.4","0.7","63"
"","DD","304","0","6.9","6.6","0.3","33"
"","DNH","745","0","17.0","17.0","0.0","21"
"","Essar steel","451","0","9.3","8.5","0.8","223"
"SR","Andhra Pradesh","7468","0","158.6","20.0","2.2","400"
"","Telangana","8369","0","170.2","78.6","-0.7","313"
"","Karnataka","9620","0","214.9","79.8","3.2","403"
"","Kerala","3506","0","67.5","57.3","2.1","194"
"","Tamil Nadu","13295","0","285.1","142.2","4.7","605"
"","Pondy","310","0","6.4","6.8","-0.4","23"
"ER","Bihar","3635","100","63.7","59.0","0.8","345"
"","DVC","2785","0","63.6","-37.5","0.3","365"
"","Jharkhand","1072","0","23.8","15.7","1.9","185"
"","Odisha","4668","0","67.6","12.1","0.7","332"
"","West Bengal","6631","0","113.7","19.1","1.8","402"
"","Sikkim","87","0","1.8","1.5","0.3","20"
"NER","Arunachal Pradesh","101","1","2.1","1.8","0.3","46"
"","Assam","1369","10","23.5","16.3","3.0","146"
"","Manipur","138","1","2.2","2.3","0.0","31"
"","Meghalaya","287","0","5.2","4.4","-0.3","37"
"","Mizoram","79","1","1.5","1.2","0.2","24"
"","Nagaland","104","1","1.9","1.7","0.0","30"
"","Tripura","212","2","3.4","2.2","0.1","70"
