"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5770","0","126.8","44.3","-1.2","71","0.0"
"","Haryana","6645","19","126.8","98.3","-0.2","134","0.4"
"","Rajasthan","9627","0","211.3","59.7","-1.2","209","0.0"
"","Delhi","4229","0","86.9","72.0","-0.5","138","0.0"
"","UP","17607","0","331.6","151.8","1.1","700","0.0"
"","Uttarakhand","1789","0","37.0","13.9","0.5","107","0.0"
"","HP","1379","0","26.2","9.3","1.5","115","0.1"
"","J&K","2071","518","43.9","33.4","0.5","265","10.4"
"","Chandigarh","189","0","3.7","4.1","-0.5","5","0.0"
"WR","Chhattisgarh","4399","0","101.7","47.1","-3.3","365","0.0"
"","Gujarat","16585","0","379.7","106.7","3.8","886","0.0"
"","MP","9705","0","210.4","80.4","-1.4","451","0.0"
"","Maharashtra","22347","0","499.9","142.0","-1.7","549","0.0"
"","Goa","521","0","13.7","10.9","2.2","48","0.0"
"","DD","310","0","6.2","6.0","0.2","65","0.0"
"","DNH","800","0","18.9","18.8","0.1","67","0.0"
"","Essar steel","249","0","5.2","5.3","-0.1","193","0.0"
"SR","Andhra Pradesh","8834","0","194.1","59.0","0.2","439","0.0"
"","Telangana","9171","0","206.7","78.6","-0.9","438","0.0"
"","Karnataka","11905","0","228.9","75.9","-0.4","414","0.0"
"","Kerala","3988","0","84.8","63.3","1.2","212","0.0"
"","Tamil Nadu","15655","0","359.6","202.4","-0.6","450","0.0"
"","Pondy","419","0","8.8","8.9","-0.1","40","0.0"
"ER","Bihar","4048","0","70.9","64.7","1.2","190","0.0"
"","DVC","3029","0","69.2","-53.4","-1.2","250","0.0"
"","Jharkhand","970","0","20.9","15.8","-0.7","90","0.0"
"","Odisha","3960","0","83.2","26.5","0.4","325","0.0"
"","West Bengal","6977","0","133.3","41.3","-3.9","210","0.0"
"","Sikkim","91","0","1.0","1.6","-0.5","15","0.0"
"NER","Arunachal Pradesh","120","4","2.1","2.3","-0.3","32","0.0"
"","Assam","1322","52","22.3","17.4","1.2","122","1.7"
"","Manipur","167","3","2.6","2.3","0.4","33","0.0"
"","Meghalaya","317","1","5.7","4.8","-0.2","59","0.3"
"","Mizoram","85","2","1.6","1.3","0.2","13","0.0"
"","Nagaland","127","4","2.0","1.9","0.1","27","0.0"
"","Tripura","215","14","3.0","1.4","0.2","58","0.1"
