"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4208","0","80.6","53.9","-1.1","71"
"","Haryana","5299","83","91.1","74.6","0.0","333"
"","Rajasthan","7148","0","151.9","54.3","0.2","140"
"","Delhi","3324","0","66.3","50.1","-0.2","149"
"","UP","9944","3590","227.8","91.8","-1.4","213"
"","Uttarakhand","1565","150","31.2","19.1","1.5","189"
"","HP","1379","0","25.2","13.4","0.9","81"
"","J&K","1860","372","38.4","22.9","2.0","273"
"","Chandigarh","182","0","3.5","3.6","0.3","8"
"WR","Chhattisgarh","3319","0","80.0","31.6","-2.7","0"
"","Gujarat","13119","9","295.2","54.4","-2.1","4"
"","MP","6865","0","148.1","87.4","-2.7","0"
"","Maharashtra","19300","66","421.2","110.3","6.5","0"
"","Goa","442","0","9.3","8.2","0.5","0"
"","DD","289","0","6.5","6.2","0.2","0"
"","DNH","708","0","16.2","16.2","0.7","0"
"","Essar steel","597","0","11.9","11.2","0.7","0"
"SR","Andhra Pradesh","6528","0","152.0","30.4","2.4","276"
"","Telangana","6377","138","146.2","89.2","1.0","229"
"","Karnataka","8549","700","195.7","29.8","3.6","378"
"","Kerala","3319","125","62.3","39.2","1.4","201"
"","Tamil Nadu","12650","950","295.0","113.4","-1.4","424"
"","Pondy","326","0","7.0","7.1","-0.1","52"
"ER","Bihar","2527","150","48.2","42.7","2.8","240"
"","DVC","2499","0","57.1","-17.6","1.2","170"
"","Jharkhand","948","0","18.1","10.4","-0.9","100"
"","Odisha","3697","0","75.8","18.3","2.7","230"
"","West Bengal","6526","13","120.9","32.7","-2.1","190"
"","Sikkim","94","0","1.4","0.9","0.5","20"
"NER","Arunachal Pradesh","105","0","1.3","1.4","-0.1","46"
"","Assam","1157","166","18.3","13.2","0.4","116"
"","Manipur","96","24","1.3","1.4","-0.1","33"
"","Meghalaya","270","4","4.7","2.4","-0.3","82"
"","Mizoram","75","5","1.0","0.9","0.1","31"
"","Nagaland","90","6","1.7","1.4","0.3","34"
"","Tripura","203","13","2.7","0.5","0.0","82"
