"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5931","0","123.2","62.7","-0.4","119"
"","Haryana","6883","0","131.4","87.9","-1.3","180"
"","Rajasthan","8690","0","193.2","42.5","-0.1","243"
"","Delhi","4400","22","91.0","71.2","-0.5","123"
"","UP","13767","770","293.8","115.1","-0.5","225"
"","Uttarakhand","1848","0","37.7","26.6","1.5","230"
"","HP","1210","6","21.9","12.3","1.8","127"
"","J&K","1994","499","40.7","23.0","6.8","518"
"","Chandigarh","249","0","4.6","5.0","0.3","14"
"WR","Chhattisgarh","3597","0","87.9","25.1","-2.5","174"
"","Gujarat","13306","0","306.5","71.4","1.8","313"
"","MP","8061","0","179.8","94.7","-1.3","232"
"","Maharashtra","19540","269","433.3","132.3","1.2","845"
"","Goa","472","0","10.0","8.8","1.1","72"
"","DD","300","0","6.8","6.6","0.2","75"
"","DNH","728","0","16.5","17.1","-0.5","-4"
"","Essar steel","540","0","11.3","9.5","1.8","409"
"SR","Andhra Pradesh","6630","0","156.5","25.4","3.7","603"
"","Telangana","6423","0","143.4","83.8","-1.5","518"
"","Karnataka","9122","600","205.1","49.6","3.8","553"
"","Kerala","3850","125","78.6","50.1","1.7","277"
"","Tamil Nadu","14191","0","337.0","139.0","5.8","1113"
"","Pondy","345","15","7.6","7.9","-0.3","7"
"ER","Bihar","3318","0","66.2","56.0","6.6","642"
"","DVC","3096","0","66.2","-39.7","-1.8","298"
"","Jharkhand","1054","0","23.6","13.6","4.2","165"
"","Odisha","3871","0","90.9","26.1","0.7","325"
"","West Bengal","7788","0","158.5","44.0","-0.5","345"
"","Sikkim","83","0","1.2","1.0","0.1","25"
"NER","Arunachal Pradesh","112","3","1.8","1.9","-0.1","64"
"","Assam","1131","252","19.6","13.6","2.3","253"
"","Manipur","115","5","1.6","1.7","-0.1","22"
"","Meghalaya","228","0","3.7","0.8","0.0","61"
"","Mizoram","89","1","1.2","1.1","0.1","31"
"","Nagaland","93","2","2.0","1.6","0.3","24"
"","Tripura","259","1","4.2","1.8","1.0","135"
