"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5892","0","118.8","60.7","-2.1","59","0.0"
"","Haryana","7001","0","145.9","116.5","-1.0","309","0.0"
"","Rajasthan","10041","0","213.0","64.8","-4.2","161","0.0"
"","Delhi","4341","0","86.4","70.6","-0.4","160","0.0"
"","UP","16308","0","323.6","134.5","1.5","660","4.4"
"","Uttarakhand","1763","0","35.7","19.7","-0.1","91","0.0"
"","HP","1479","0","28.1","15.0","0.2","222","0.0"
"","J&K","2104","526","30.5","24.8","-2.7","115","7.4"
"","Chandigarh","214","0","4.1","4.1","0.1","21","0.0"
"WR","Chhattisgarh","3755","0","83.1","31.8","-0.8","355","0.0"
"","Gujarat","16499","0","364.7","70.1","5.7","512","0.0"
"","MP","8706","0","187.1","120.2","-2.3","400","0.0"
"","Maharashtra","20217","0","441.8","170.5","-4.7","452","0.0"
"","Goa","541","0","12.8","11.8","0.4","50","0.0"
"","DD","343","0","7.6","7.1","0.5","53","0.0"
"","DNH","776","0","18.3","18.5","-0.2","31","0.0"
"","Essar steel","308","0","5.7","5.6","0.1","312","0.0"
"SR","Andhra Pradesh","7244","0","154.9","56.7","0.0","495","0.0"
"","Telangana","7754","0","163.4","33.9","0.0","354","0.0"
"","Karnataka","8461","0","162.5","37.5","-1.9","492","0.0"
"","Kerala","3362","0","67.9","49.9","1.3","196","0.0"
"","Tamil Nadu","13655","0","276.9","157.5","0.3","499","0.0"
"","Pondy","378","0","7.5","7.9","-0.3","26","0.0"
"ER","Bihar","5255","0","95.5","91.7","-0.7","30","0.0"
"","DVC","3046","0","65.0","-17.9","-0.5","240","0.0"
"","Jharkhand","1313","0","25.5","16.9","-0.6","20","0.0"
"","Odisha","4114","0","81.7","12.8","7.0","510","0.0"
"","West Bengal","8446","0","161.1","49.1","3.5","590","0.0"
"","Sikkim","95","0","0.9","1.4","-0.5","25","0.0"
"NER","Arunachal Pradesh","129","1","2.1","2.1","-0.3","33","0.0"
"","Assam","1714","110","30.1","23.0","1.4","192","2.5"
"","Manipur","165","2","2.6","2.3","0.2","33","0.0"
"","Meghalaya","329","0","5.4","1.8","0.3","66","0.0"
"","Mizoram","95","1","1.7","0.5","0.9","67","0.0"
"","Nagaland","126","2","1.8","2.1","-0.6","32","0.0"
"","Tripura","292","1","4.9","3.4","0.3","85","0.0"
