"INTER-REGIONAL EXCHANGESDate of Reporting :4-May-18","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765kV","GAYA-VARANASI","D/C","0","267","0.0","7.5","-7.5"
"2","","SASARAM-FATEHPUR","S/C","128","143","0.0","0.2","-0.2"
"3","","GAYA-BALIA","S/C","0","454","0.0","6.5","-6.5"
"4","HVDC","ALIPURDUAR-AGRA","-","0","0","0.0","0.0","0.0"
"5","","PUSAULI  B/B","S/C","0","149","0.0","3.5","-3.5"
"6","400 kV","PUSAULI-VARANASI","S/C","0","108","0.0","0.0","0.0"
"7","","PUSAULI -ALLAHABAD","S/C","0","118","0.0","0.0","0.0"
"8","","MUZAFFARPUR-GORAKHPUR","D/C","5","605","0.0","5.7","-5.7"
"9","","PATNA-BALIA","Q/C","0","1135","0.0","17.4","-17.4"
"10","","BIHARSHARIFF-BALIA","D/C","0","445","0.0","6.4","-6.4"
"11","","MOTIHARI-GORAKHPUR","D/C","0","328","0.0","5.1","-5.1"
"12","","BIHARSHARIFF-VARANASI","D/C","438","49","0.0","2.9","-2.9"
"13","220 kV","PUSAULI-SAHUPURI","S/C","0","181","0.0","3.2","-3.2"
"14","132 kV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"15","","GARWAH-RIHAND","S/C","10","0","0.3","0.0","0.3"
"16","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"17","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","0.3","58.4","-58.2"
"Import/Export of ER (With  WR)","","","","","","","",""
"18","765 kV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","99","323","0.0","3.4","-3.4"
"19","","NEW RANCHI-DHARAMJAIGARH","D/C","100","544","0.0","5.5","-5.5"
"20","400 kV","JHARSUGUDA-RAIGARH","Q/C","507","0","7.2","0.0","7.2"
"21","","RANCHI-SIPAT","D/C","410","0","5.3","0.0","5.3"
"22","220 kV","BUDHIPADAR-RAIGARH","S/C","25","75","0.0","0.4","-0.4"
"23","","BUDHIPADAR-KORBA","D/C","205","0","3.4","0.0","3.4"
"ER-WR","","","","","","15.9","9.3","6.6"
"Import/Export of ER (With  SR)","","","","","","","",""
"24","765 kV","ANGUL-SRIKAKULAM","D/C","0.0","1613.8","0.0","23.0","-23.0"
"25","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","344.3","0.0","13.0","-13.0"
"26","","TALCHER-KOLAR BIPOLE","D/C","24.7","1663.8","0.0","34.9","-34.9"
"27","400 kV","TALCHER-I/C","D/C","380.7","236.0","3.8","1.1","2.7"
"28","220 kV","BALIMELA-UPPER-SILERRU","S/C","0.0","0.0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","70.9","-70.9"
"Import/Export  of ER (With NER)","","","","","","","",""
"29","400 kV","BINAGURI-BONGAIGAON","D/C","321","301","1.2","0.0","1"
"30","","ALIPURDUAR-BONGAIGAON","D/C","235","273","2.7","0.0","3"
"31","220 kV","ALIPURDUAR-SALAKATI","D/C","0","104","0.0","0.9","-1"
"ER-NER","","","","","","3.8","0.9","2.9"
"Import/Export of NER (With NR)","","","","","","","",""
"32BISWANATH CHARIALI-AGRA-HVDC00","","","","","","0.0","0.0","0.0"
"NER-NR","","","","","","0.0","0.0","0.0"
"Import/Export of WR (With NR)","","","","","","","",""
"33","HVDC","CHAMPA-KURUKSHETRA","D/C","18","1207","0.0","36.7","-36.7"
"34","","V'CHAL B/B","D/C","0","250","0.0","4.2","-4.2"
"35","","APL -MHG","D/C","0","307","0.0","7.8","-7.8"
"36","765 kV","GWALIOR-AGRA","D/C","0","0","0.0","0.0","0.0"
"37","","PHAGI-GWALIOR","D/C","0","1954","0.0","35.7","-35.7"
"38","","JABALPUR-ORAI","D/C","0","703","0.0","7.7","-7.7"
"39","","GWALIOR-ORAI","S/C","0","1879","0.0","35.1","-35.1"
"40","","SATNA-ORAI","S/C","159","0","0.0","0.3","-0.3"
"41","400 kV","ZERDA-KANKROLI","S/C","524","0","9.3","0.0","9.3"
"42","","ZERDA -BHINMAL","S/C","498","0","6.9","0.0","6.9"
"43","","V'CHAL -RIHAND","S/C","965","0","18.0","0.0","18.0"
"44","","RAPP-SHUJALPUR","D/C","23","414","0","2","-2"
"45","220 kV","BADOD-KOTA","S/C","91","12","0.7","0.0","0.6"
"46","","BADOD-MORAK","S/C","45","42","0.1","0.5","-0.3"
"47","","MEHGAON-AURAIYA","S/C","92","0","0.6","0.0","0.6"
"48","","MALANPUR-AURAIYA","S/C","0","0","0.0","0.0","0.0"
"49","132kV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","35.8","130.6","-94.8"
"Import/Export of WR (With SR)","","","","","","","",""
"50","HVDC LINK","BHADRAWATI B/B","-","0","1000","0.0","19.2","-19.2"
"51","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"52","765 kV","SOLAPUR-RAICHUR","D/C","572","596","0.0","0.5","-0.5"
"53","","WARDHA-NIZAMABAD","D/C","0","1356","0.0","17.1","-17.1"
"54","400 kV","KOLHAPUR-KUDGI","D/C","775","0","11.0","0.0","11.0"
"55","220 kV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"56","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"57","","XELDEM-AMBEWADI","S/C","73","0","1.5","0.0","1.5"
"WR-SR","","","","","","12.5","36.9","-24.3"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"58","","BHUTAN","8.2","","","","",""
"59","","NEPAL","-8.7","","","","",""
"60","","BANGLADESH","-12.8","","","","",""
