"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5204","0","100.5","47.8","1.4","197"
"","Haryana","6091","0","116.3","71.2","0.2","320"
"","Rajasthan","10210","0","219.3","76.1","2.4","356"
"","Delhi","3405","0","57.5","43.9","-0.3","266"
"","UP","10523","945","233.6","100.5","1.4","413"
"","Uttarakhand","1810","0","33.8","24.5","-0.4","138"
"","HP","1350","0","25.0","20.4","0.8","177"
"","J&K","2030","508","42.4","36.1","0.1","100"
"","Chandigarh","207","0","3.5","3.3","0.3","30"
"WR","Chhattisgarh","3383","96","74.0","32.6","0.9","236"
"","Gujarat","12567","0","270.9","64.6","2.8","399"
"","MP","10504","0","214.0","124.5","-1.7","219"
"","Maharashtra","17465","15","362.8","92.6","1.0","782"
"","Goa","364","0","8.0","7.3","0.2","-11"
"","DD","275","0","6.1","6.4","-0.4","19"
"","DNH","668","0","15.7","15.9","-0.2","3"
"","Essar steel","403","0","8.0","7.4","0.6","187"
"SR","Andhra Pradesh","6360","0","129.9","11.2","-2.4","407"
"","Telangana","5851","0","124.2","82.8","-2.0","163"
"","Karnataka","8115","600","176.8","43.4","2.9","404"
"","Kerala","3099","0","56.0","43.4","2.1","265"
"","Tamil Nadu","12192","0","256.9","115.4","0.2","429"
"","Pondy","308","0","5.6","6.2","-0.6","39"
"ER","Bihar","3280","100","65.6","63.5","-0.1","60"
"","DVC","2663","0","46.4","-20.4","-3.4","280"
"","Jharkhand","1116","41","23.0","11.0","-0.3","90"
"","Odisha","3647","0","60.5","19.8","0.7","250"
"","West Bengal","6091","0","118.6","22.8","0.0","180"
"","Sikkim","93","0","1.9","1.3","0.6","30"
"NER","Arunachal Pradesh","104","1","1.9","1.6","0.3","46"
"","Assam","1294","5","19.6","14.2","0.8","193"
"","Manipur","143","2","2.4","2.4","0.1","21"
"","Meghalaya","346","1","5.5","5.4","-0.9","31"
"","Mizoram","80","2","1.4","1.2","0.2","29"
"","Nagaland","110","6","1.8","1.7","0.0","32"
"","Tripura","197","1","3.4","-1.0","0.4","40"
