"INTER-REGIONAL EXCHANGESDate of Reporting :1-Jun-19","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765kV","GAYA-VARANASI","D/C","152","261","0.0","2.1","-2.1"
"2","","SASARAM-FATEHPUR","S/C","80","202","0.0","2.1","-2.1"
"3","","GAYA-BALIA","S/C","0","375","0.0","6.2","-6.2"
"4","HVDC","ALIPURDUAR-AGRA","-","0","500","0.0","11.6","-11.6"
"5","","PUSAULI  B/B","S/C","0","49","0.0","1.3","-1.3"
"6","400 kV","PUSAULI-VARANASI","S/C","0","112","0.0","1.9","-1.9"
"7","","PUSAULI -ALLAHABAD","S/C","55","4","0.8","0.0","0.8"
"8","","MUZAFFARPUR-GORAKHPUR","D/C","0","672","0.0","11.8","-11.8"
"9","","PATNA-BALIA","Q/C","0","1004","0.0","18.8","-18.8"
"10","","BIHARSHARIFF-BALIA","D/C","0","486","0.0","9.1","-9.1"
"11","","MOTIHARI-GORAKHPUR","D/C","0","386","0.0","7.2","-7.2"
"12","","BIHARSHARIFF-VARANASI","D/C","96","141","0.0","1.2","-1.2"
"13","220 kV PUSAULI-SAHUPURI","","S/C","0","168","0.0","3.2","-3.2"
"14","132 kV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"15","","GARWAH-RIHAND","S/C","30","0","0.5","0.0","0.5"
"16","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"17","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","1.3","76.6","-75.3"
"Import/Export of ER (With  WR)","","","","","","","",""
"18","765 kV","JHARSUGUDA-DHARAMJAIGARH","Q/C","1823","0","35.3","0.0","35.3"
"19","","NEW RANCHI-DHARAMJAIGARH","D/C","957","0","12.2","0.0","12.2"
"20","","JHARSUGUDA-DURG","D/C","268","0","3.1","0.0","3.1"
"21","400 kV","JHARSUGUDA-RAIGARH","Q/C","496","0","7.9","0.0","7.9"
"22","","RANCHI-SIPAT","D/C","334","0","3.4","0.0","3.4"
"23","220 kV","BUDHIPADAR-RAIGARH","S/C","25","68","0.0","0.6","-0.6"
"24","","BUDHIPADAR-KORBA","D/C","188","0","1.7","0.0","1.7"
"ER-WR","","","","","","63.6","0.6","63.0"
"Import/Export of ER (With  SR)","","","","","","","",""
"25","765 kV","ANGUL-SRIKAKULAM","D/C","0.0","1816.0","0.0","30.2","-30.2"
"26","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","677.0","0.0","11.2","-11.2"
"27","","TALCHER-KOLAR BIPOLE","D/C","0.0","1979.0","0.0","41.4","-41.4"
"28","400 kV","TALCHER-I/C","D/C","1016.0","350.0","0.0","1.8","-1.8"
"29","220 kV","BALIMELA-UPPER-SILERRU","S/C","1.0","0.0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","82.8","-82.8"
"Import/Export  of ER (With NER)","","","","","","","",""
"30","400 kV","BINAGURI-BONGAIGAON","D/C","0","363","0.0","5.5","-6"
"31","","ALIPURDUAR-BONGAIGAON","D/C","256","121","0.3","0.0","0"
"32","220 kV","ALIPURDUAR-SALAKATI","D/C","16","70","0.0","0.8","-1"
"ER-NER","","","","","","0.3","6.3","-6.0"
"Import/Export of NER (With NR)","","","","","","","",""
"33-HVDCBISWANATH CHARIALI-AGRA0402","","","","","","0.0","9.7","-9.7"
"NER-NR","","","","","","0.0","9.7","-9.7"
"Import/Export of WR (With NR)","","","","","","","",""
"34","HVDC","CHAMPA-KURUKSHETRA","D/C","0","1758","0.0","41.6","-41.6"
"35","","V'CHAL B/B","D/C","451","0","10.0","0.0","10.0"
"36","","APL -MHG","D/C","0","1638","0.0","38.8","-38.8"
"37","765 kV","GWALIOR-AGRA","D/C","0","2324","0.0","43.4","-43.4"
