"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4333","0","89.9","54.4","-1.5","88"
"","Haryana","5341","0","84.8","67.7","-2.1","338"
"","Rajasthan","6848","0","128.2","41.8","-0.9","365"
"","Delhi","3325","0","66.0","48.6","-0.2","125"
"","UP","9592","2980","201.8","88.2","-2.0","467"
"","Uttarakhand","1599","40","32.0","19.3","1.2","148"
"","HP","1308","0","24.6","11.7","0.6","164"
"","J&K","1771","324","36.7","24.3","0.0","225"
"","Chandigarh","182","0","3.4","3.4","0.3","17"
"WR","Chhattisgarh","3709","139","84.6","35.8","3.1","507"
"","Gujarat","12474","0","288.1","52.0","3.9","482"
"","MP","6996","0","141.7","89.8","-3.8","337"
"","Maharashtra","18404","53","401.2","99.4","3.9","517"
"","Goa","412","0","8.4","6.9","0.8","106"
"","DD","250","0","6.3","6.0","0.3","93"
"","DNH","652","0","16.1","16.3","-0.9","133"
"","Essar steel","447","0","10.3","11.2","-0.9","148"
"SR","Andhra Pradesh","6789","0","151.5","23.4","2.5","408"
"","Telangana","6660","150","152.2","94.0","2.3","384"
"","Karnataka","8895","400","197.4","31.6","3.4","401"
"","Kerala","3282","125","61.3","38.3","1.9","200"
"","Tamil Nadu","12632","458","292.2","115.5","-0.2","357"
"","Pondy","322","0","7.1","6.9","0.2","39"
"ER","Bihar","2508","200","48.8","46.0","2.8","290"
"","DVC","2443","150","56.1","-15.4","-0.3","285"
"","Jharkhand","1051","0","21.2","14.2","0.1","210"
"","Odisha","3948","0","76.5","20.7","2.5","300"
"","West Bengal","7232","0","137.4","41.4","2.1","240"
"","Sikkim","111","0","1.4","1.1","0.3","22"
"NER","Arunachal Pradesh","97","2","0.9","1.8","-0.8","28"
"","Assam","1196","115","18.9","13.3","1.3","95"
"","Manipur","137","8","2.4","2.4","0.1","32"
"","Meghalaya","299","5","4.5","4.0","-0.4","54"
"","Mizoram","69","1","0.8","1.1","-0.2","13"
"","Nagaland","112","3","1.7","1.6","0.1","31"
"","Tripura","141","39","1.7","1.1","-0.5","12"
