"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4549","0","105.1","55.3","-0.6","111"
"","Haryana","6601","0","109.9","80.2","-0.9","306"
"","Rajasthan","8022","0","181.2","52.7","1.6","335"
"","Delhi","3844","0","76.2","68.7","-0.2","187"
"","UP","12803","0","276.0","107.3","1.8","425"
"","Uttarakhand","1790","0","35.0","24.0","2.2","215"
"","HP","1272","13","24.1","13.2","2.3","211"
"","J&K","2164","541","44.5","26.1","4.2","312"
"","Chandigarh","197","0","3.9","4.0","0.3","11"
"WR","Chhattisgarh","3782","0","86.7","32.5","-0.8","305"
"","Gujarat","13552","0","304.5","72.7","3.7","463"
"","MP","8079","0","180.3","113.6","-2.6","331"
"","Maharashtra","17739","0","407.6","130.9","0.3","655"
"","Goa","446","0","9.3","8.5","0.3","73"
"","DD","302","0","6.8","7.0","-0.2","38"
"","DNH","702","0","16.4","16.7","-0.4","30"
"","Essar steel","578","0","11.8","13.1","-1.3","151"
"SR","Andhra Pradesh","6963","0","156.8","26.4","3.6","467"
"","Telangana","6293","0","146.2","91.9","-0.9","216"
"","Karnataka","9020","700","200.6","54.1","1.9","422"
"","Kerala","3749","0","76.8","52.7","1.8","193"
"","Tamil Nadu","14313","0","330.3","151.1","2.0","415"
"","Pondy","351","0","5.6","7.8","-2.2","6"
"ER","Bihar","3402","100","66.3","63.5","1.1","280"
"","DVC","2875","0","64.1","-39.4","-1.9","185"
"","Jharkhand","1132","0","24.9","12.4","2.3","155"
"","Odisha","3982","0","80.0","20.2","1.5","245"
"","West Bengal","7695","0","151.4","46.6","0.4","260"
"","Sikkim","52","0","0.9","1.2","-0.2","20"
"NER","Arunachal Pradesh","95","9","1.7","2.5","-0.9","21"
"","Assam","1285","136","20.1","15.9","0.3","227"
"","Manipur","136","2","2.0","2.4","-0.4","23"
"","Meghalaya","329","0","3.9","2.4","0.0","26"
"","Mizoram","75","1","1.3","1.4","-0.1","26"
"","Nagaland","115","2","1.6","1.9","-0.4","49"
"","Tripura","246","4","3.8","2.8","-1.2","97"
