"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5651","0","123.3","43.9","0.3","282","0.0"
"","Haryana","5682","0","116.1","61.4","4.8","473","0.0"
"","Rajasthan","11479","0","225.6","82.5","-0.4","977","0.0"
"","Delhi","3311","0","56.8","41.8","-0.2","120","0.0"
"","UP","12685","0","249.9","101.6","0.3","614","1.0"
"","Uttarakhand","1713","0","32.7","22.0","0.1","48","0.0"
"","HP","1356","0","25.3","17.9","-0.2","210","0.0"
"","J&K","2039","510","41.4","38.9","-3.8","290","9.8"
"","Chandigarh","174","0","2.9","3.1","-0.2","57","0.0"
"WR","Chhattisgarh","3519","0","76.0","10.1","-0.4","269","0.0"
"","Gujarat","14461","0","311.8","112.2","0.7","856","0.0"
"","MP","13280","0","257.1","145.2","-3.4","446","0.0"
"","Maharashtra","20502","0","414.7","105.1","3.7","500","0.0"
"","Goa","484","0","9.6","8.4","0.8","92","0.0"
"","DD","261","0","6.0","5.2","0.8","75","0.0"
"","DNH","675","0","15.8","15.1","0.7","61","0.0"
"","Essar steel","516","0","10.5","10.9","-0.4","228","0.0"
"SR","Andhra Pradesh","7846","0","169.3","60.7","0.5","484","0.0"
"","Telangana","7495","0","160.6","68.0","-0.1","423","0.0"
"","Karnataka","10088","0","195.6","67.1","0.7","461","0.0"
"","Kerala","3338","0","64.7","56.2","0.3","216","0.0"
"","Tamil Nadu","11636","0","248.9","109.8","-0.2","812","0.0"
"","Pondy","276","0","5.8","6.3","-0.5","24","0.0"
"ER","Bihar","4029","0","68.4","67.1","-1.5","460","0.0"
"","DVC","2848","0","59.9","-29.4","2.5","396","0.0"
"","Jharkhand","1195","0","25.1","14.8","-0.7","169","0.0"
"","Odisha","4208","0","81.6","37.3","3.4","267","0.0"
"","West Bengal","5817","0","100.7","16.8","-0.7","309","0.0"
"","Sikkim","88","0","1.2","1.6","-0.4","18","0.0"
"NER","Arunachal Pradesh","111","3","2.2","1.9","0.3","72","0.0"
"","Assam","1341","24","22.7","17.5","0.7","115","0.4"
"","Manipur","168","6","2.7","2.9","-0.2","30","0.0"
"","Meghalaya","340","4","6.4","5.2","0.0","245","0.0"
"","Mizoram","86","2","1.6","0.9","0.2","17","0.0"
"","Nagaland","129","7","2.2","1.8","0.3","33","0.0"
"","Tripura","215","2","3.6","1.6","-0.2","61","0.0"
