"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5976","0","109.1","44.7","0.4","181","0.0"
"","Haryana","6898","0","125.2","56.2","1.2","262","0.8"
"","Rajasthan","10944","428","217.4","72.8","4.0","493","3.1"
"","Delhi","3791","0","64.5","52.3","-1.2","380","0.0"
"","UP","14188","0","291.8","87.1","1.1","1541","1.2"
"","Uttarakhand","2003","0","36.0","23.1","0.5","159","0.0"
"","HP","1500","0","27.3","21.9","0.4","139","0.0"
"","J&K","2234","558","46.0","39.0","0.2","209","10.8"
"","Chandigarh","208","0","3.4","3.5","-0.1","20","0.0"
"WR","Chhattisgarh","3357","0","74.9","2.3","1.0","176","0.0"
"","Gujarat","14662","0","308.5","70.2","4.0","504","0.0"
"","MP","12254","0","231.2","145.1","0.6","498","0.0"
"","Maharashtra","20428","0","413.1","129.0","-1.4","349","0.0"
"","Goa","421","0","8.6","8.2","-0.1","13","0.0"
"","DD","322","0","7.0","6.6","0.3","95","0.0"
"","DNH","748","0","17.2","16.5","0.7","114","0.0"
"","Essar steel","467","0","9.5","8.1","1.4","253","0.0"
"SR","Andhra Pradesh","8076","0","159.4","57.3","-3.0","416","0.1"
"","Telangana","8350","0","164.4","79.3","-0.8","524","0.1"
"","Karnataka","9590","0","200.7","86.6","2.7","527","0.2"
"","Kerala","3480","0","65.6","50.3","1.1","247","0.1"
"","Tamil Nadu","13676","0","288.4","147.0","6.6","562","0.2"
"","Pondy","330","0","6.5","7.1","-0.6","22","0.0"
"ER","Bihar","3920","0","67.1","60.9","0.1","385","0.0"
"","DVC","2851","0","68.2","-36.8","-0.7","402","0.0"
"","Jharkhand","1019","50","22.4","13.3","1.1","195","0.5"
"","Odisha","3788","0","69.1","28.2","3.3","435","0.0"
"","West Bengal","5758","0","93.0","8.9","1.5","456","0.0"
"","Sikkim","106","0","1.7","1.5","0.2","20","0.0"
"NER","Arunachal Pradesh","118","2","2.3","1.8","0.5","51","0.0"
"","Assam","1418","2","23.1","17.3","1.3","104","0.1"
"","Manipur","175","4","2.7","2.9","-0.2","4","0.0"
"","Meghalaya","316","0","5.5","3.9","-0.2","30","0.0"
"","Mizoram","90","7","1.7","1.0","0.1","4","0.0"
"","Nagaland","125","3","2.1","1.8","0.1","37","0.0"
"","Tripura","223","0","3.3","1.9","-0.3","61","0.0"
