"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9372","0","215.7","128.0","-0.7","169","0.0"
"","Haryana","8217","0","171.7","113.3","-0.1","215","0.0"
"","Rajasthan","7590","0","161.9","45.9","-0.4","366","0.0"
"","Delhi","5144","0","106.5","83.6","-1.4","209","0.0"
"","UP","16361","815","362.0","179.5","-1.3","252","5.0"
"","Uttarakhand","1848","0","37.5","17.0","1.5","305","0.2"
"","HP","1276","0","24.9","-0.6","2.1","394","1.1"
"","J&K","1865","466","35.0","12.5","-3.5","104","8.3"
"","Chandigarh","286","0","6.0","6.3","-0.2","5","0.0"
"WR","Chhattisgarh","3722","0","90.5","24.0","1.5","205","0.0"
"","Gujarat","10937","0","239.6","53.6","0.6","468","0.0"
"","MP","7317","0","155.4","95.4","1.5","623","0.0"
"","Maharashtra","18551","0","409.8","115.0","5.6","430","0.0"
"","Goa","410","0","8.9","8.3","0.6","75","0.0"
"","DD","311","0","6.8","6.2","0.6","58","0.0"
"","DNH","731","0","16.7","16.7","0.0","24","0.0"
"","Essar steel","449","0","9.7","9.6","0.1","182","0.0"
"SR","Andhra Pradesh","7211","0","170","50","9.5","604","0.0"
"","Telangana","9326","0","195","118","-0.6","469","0.0"
"","Karnataka","8978","0","194","72","2.4","738","0.0"
"","Kerala","3438","0","68","49","1.6","279","0.0"
"","Tamil Nadu","13629","0","295","144","4.5","824","0.0"
"","Pondy","336","0","7","7","-0.3","34","0.0"
"ER","Bihar","4215","0","80.8","74.6","2.8","250","0.0"
"","DVC","2899","300","55.9","-19.7","2.9","500","1.2"
"","Jharkhand","1132","0","22.7","16.4","0.1","180","0.0"
"","Odisha","4065","0","77.7","25.0","-1.2","200","0.0"
"","West Bengal","8036","0","154.9","66.2","-0.6","150","0.0"
"","Sikkim","98","0","1.1","2.2","-1.1","4","0.0"
"NER","Arunachal Pradesh","117","1","2.0","2.3","-0.3","10","0.0"
"","Assam","1670","58","30.7","23.4","2.0","187","1.2"
"","Manipur","147","1","2.2","2.1","0.1","33","0.0"
"","Meghalaya","286","0","5.3","-0.3","0.0","66","0.0"
"","Mizoram","67","2","1.5","1.1","0.2","11","0.0"
"","Nagaland","110","2","2.3","1.9","0.2","15","0.0"
"","Tripura","252","1","4.2","3.0","0.3","69","0.0"
