"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12478","0","274.1","134.3","-2.3","180","0.0"
"","Haryana","10029","0","219.4","151.8","0.2","211","0.0"
"","Rajasthan","11164","0","248.5","74.0","0.9","463","0.0"
"","Delhi","6553","0","135.1","114.5","-0.3","245","0.0"
"","UP","19963","1130","416.9","187.8","2.4","570","0.0"
"","Uttarakhand","2115","0","46.5","16.5","1.0","150","0.0"
"","HP","1489","3","30.8","1.9","-0.2","64","0.0"
"","J&K","2151","538","45.8","21.2","-0.9","203","10.8"
"","Chandigarh","343","0","6.5","7.1","-0.6","-7","0.0"
"WR","Chhattisgarh","3883","0","90.5","37.5","-2.3","367","0.0"
"","Gujarat","14926","0","330.8","66.6","5.1","437","0.0"
"","MP","8395","0","192.8","103.4","-0.1","480","0.0"
"","Maharashtra","20395","0","458.8","133.7","0.4","909","0.0"
"","Goa","541","0","12.4","11.1","0.6","60","0.0"
"","DD","345","0","7.7","7.4","0.4","103","0.0"
"","DNH","812","0","18.9","19.1","-0.2","150","0.0"
"","Essar steel","330","0","6.0","5.9","0.1","287","0.0"
"SR","Andhra Pradesh","8246","0","179.0","19.0","-0.1","491","0.0"
"","Telangana","7316","0","162.2","41.7","-0.1","732","0.0"
"","Karnataka","10260","0","198.1","64.3","1.7","789","0.0"
"","Kerala","3730","0","74.2","61.3","2.0","339","0.0"
"","Tamil Nadu","14038","0","330.3","138.2","1.7","685","0.0"
"","Pondy","411","0","8.6","8.9","-0.3","53","0.0"
"ER","Bihar","5399","0","99.1","97.1","-2.0","450","0.0"
"","DVC","3029","0","66.1","-42.8","0.6","200","0.0"
"","Jharkhand","1000","0","24.3","17.1","-1.7","150","0.0"
"","Odisha","5055","0","97.7","42.6","1.8","400","0.0"
"","West Bengal","9147","0","181.6","74.5","-0.6","300","0.0"
"","Sikkim","92","0","1.2","1.2","-0.1","50","0.0"
"NER","Arunachal Pradesh","132","2","2.3","2.6","-0.3","53","0.0"
"","Assam","1634","186","27.7","22.9","0.6","101","4.5"
"","Manipur","139","2","2.4","2.3","0.1","25","0.0"
"","Meghalaya","319","0","5.3","2.1","0.2","139","0.0"
"","Mizoram","95","0","1.8","1.5","0.1","9","0.0"
"","Nagaland","129","2","2.5","2.5","-0.1","26","0.0"
"","Tripura","283","1","5.1","4.7","0.2","89","0.0"
