"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5558","0","111.0","45.8","-0.9","131","0.0"
"","Haryana","6102","0","118.4","71.5","0.2","170","0.0"
"","Rajasthan","10847","0","218.2","61.8","-0.9","301","0.0"
"","Delhi","3745","0","64.2","54.0","-0.6","194","0.0"
"","UP","13421","540","278.8","113.3","1.7","547","0.7"
"","Uttarakhand","1832","0","35.7","17.6","-0.8","166","0.0"
"","HP","1662","0","29.1","20.3","0.4","99","0.0"
"","J&K","2194","548","45.8","39.0","-1.2","351","11.2"
"","Chandigarh","205","0","3.2","3.8","-0.5","6","0.0"
"WR","Chhattisgarh","4109","0","97.5","35.7","-0.9","731","0.0"
"","Gujarat","15283","0","334.5","94.2","1.6","597","0.0"
"","MP","10912","0","210.7","95.4","-0.4","493","0.0"
"","Maharashtra","20667","0","448.9","138.8","0.6","657","0.0"
"","Goa","440","0","11.6","10.3","0.7","64","0.0"
"","DD","328","0","7.4","7.1","0.3","33","0.0"
"","DNH","777","0","18.2","18.2","0.0","50","0.0"
"","Essar steel","310","0","5.7","5.8","-0.1","270","0.0"
"SR","Andhra Pradesh","8714","0","197.4","61.9","0.2","412","0.0"
"","Telangana","10392","0","229.3","112.1","-0.7","449","0.0"
"","Karnataka","12214","0","249.9","85.4","0.4","480","0.0"
"","Kerala","3980","0","80.9","56.8","1.0","156","0.0"
"","Tamil Nadu","15218","0","340.8","185.2","-0.8","396","0.0"
"","Pondy","398","0","8.7","8.5","0.3","47","0.0"
"ER","Bihar","4350","0","78.0","73.1","-0.6","460","0.0"
"","DVC","3020","0","63.4","-46.1","-0.4","396","0.0"
"","Jharkhand","1000","0","20.0","15.1","-1.2","169","0.0"
"","Odisha","4005","0","85.5","39.5","1.8","267","0.0"
"","West Bengal","6660","0","143.7","36.7","-0.2","309","0.0"
"","Sikkim","96","0","1.1","1.8","-0.7","18","0.0"
"NER","Arunachal Pradesh","131","2","2.1","2.3","-0.1","53","0.0"
"","Assam","1446","57","24.7","19.8","1.7","177","0.7"
"","Manipur","177","3","2.3","2.6","-0.3","27","0.0"
"","Meghalaya","362","0","6.2","5.3","0.1","47","0.0"
"","Mizoram","89","2","1.6","1.4","0.1","5","0.0"
"","Nagaland","111","1","2.1","1.9","0.1","6","0.0"
"","Tripura","237","1","3.9","3.0","0.1","71","0.0"
