"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6203","0","121.9","55.2","-1.8","97","0.0"
"","Haryana","6808","0","133.5","77.5","-0.7","174","0.0"
"","Rajasthan","13128","386","240.2","67.1","0.4","510","0.0"
"","Delhi","5149","0","85.5","73.1","0.3","285","0.0"
"","UP","16894","310","311.8","143.0","0.2","491","1.1"
"","Uttarakhand","2088","0","39.3","26.3","-0.2","133","0.1"
"","HP","1692","0","30.1","23.7","-0.3","134","0.0"
"","J&K(UT) and Ladakh(UT)","2755","689","54.1","44.1","4.7","552","12.8"
"","Chandigarh","306","0","4.9","4.7","0.2","46","0.0"
"WR","Chhattisgarh","3767","0","78.8","27.6","-1.0","435","0.1"
"","Gujarat","15676","0","316.7","68.5","-2.5","538","0.0"
"","MP","14498","0","253.6","122.8","-3.9","320","0.0"
"","Maharashtra","21162","0","419.6","127.0","-1.6","468","0.0"
"","Goa","508","25","13.7","11.3","1.9","38","0.4"
"","DD","307","0","6.9","6.4","0.5","46","0.0"
"","DNH","773","0","18.2","18.3","-0.1","30","0.0"
"","Essar steel","318","0","5.1","5.6","-0.5","262","0.0"
"SR","Andhra Pradesh","8561","0","170.1","66.3","-0.5","367","0.0"
"","Telangana","10347","0","204.5","100.3","-0.6","399","0.0"
"","Karnataka","11660","0","212.2","59.4","0.6","819","0.0"
"","Kerala","3716","0","73.6","56.1","1.0","203","0.0"
"","Tamil Nadu","13703","0","285.2","165.9","1.6","530","0.0"
"","Pondy","349","0","6.5","7.1","-0.6","16","0.0"
"ER","Bihar","4656","0","82.0","81.2","-0.7","255","0.0"
"","DVC","3090","0","64.3","-31.5","-0.4","200","0.0"
"","Jharkhand","1391","0","25.6","17.0","-0.5","180","0.0"
"","Odisha","3697","0","67.9","5.3","0.1","230","0.0"
"","West Bengal","6255","0","110.2","28.2","-0.3","375","0.0"
"","Sikkim","129","0","1.9","1.7","0.2","40","0.0"
"NER","Arunachal Pradesh","109","1","2.2","1.9","0.2","34","0.0"
"","Assam","1358","28","23.4","17.3","1.3","90","0.2"
"","Manipur","211","2","2.4","3.1","-0.7","23","0.0"
"","Meghalaya","363","0","6.5","3.0","0.6","69","0.5"
"","Mizoram","102","0","1.8","1.4","0.3","14","0.0"
"","Nagaland","127","1","2.2","2.3","-0.2","16","0.0"
"","Tripura","231","0","3.6","1.6","-0.2","28","0.0"
