"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9770","0","209.7","116.7","-2.6","211"
"","Haryana","8710","0","182.2","128.0","-2.0","229"
"","Rajasthan","8488","0","182.7","55.4","-0.5","390"
"","Delhi","5917","0","123.9","101.5","-0.2","287"
"","UP","14126","2170","330.5","162.1","4.3","406"
"","Uttarakhand","1945","75","42.4","20.3","1.0","170"
"","HP","1281","0","26.9","6.2","0.4","97"
"","J&K","1819","455","31.7","20.2","-6.1","0"
"","Chandigarh","330","0","6.7","6.4","0.3","30"
"WR","Chhattisgarh","2819","0","67.7","17.8","1.9","536"
"","Gujarat","13562","0","298.4","69.7","-0.8","532"
"","MP","6444","0","137.4","109.1","-1.5","361"
"","Maharashtra","16707","0","367.7","111.6","-1.1","685"
"","Goa","431","0","8.8","8.4","-0.3","62"
"","DD","304","0","6.8","6.8","0.0","34"
"","DNH","743","0","16.7","17.4","-0.6","23"
"","Essar steel","533","0","10.9","10.2","0.7","183"
"SR","Andhra Pradesh","5463","0","121.0","9.7","1.4","288"
"","Telangana","5469","0","114.3","67.4","-0.1","498"
"","Karnataka","7100","0","148.9","54.6","-1.1","255"
"","Kerala","3133","0","57.7","43.8","0.9","201"
"","Tamil Nadu","12510","0","281.0","117.7","-1.8","397"
"","Pondy","311","0","6.7","7.3","-0.6","20"
"ER","Bihar","3514","0","72.8","68.1","1.2","489"
"","DVC","2745","0","61.6","-29.5","0.4","385"
"","Jharkhand","1027","0","22.6","16.1","2.5","156"
"","Odisha","3957","0","76.6","27.1","0.4","385"
"","West Bengal","7669","0","152.5","40.3","0.2","402"
"","Sikkim","92","0","1.2","0.9","0.3","20"
"NER","Arunachal Pradesh","109","4","1.9","1.8","0.1","36"
"","Assam","1452","126","29.9","19.9","4.5","256"
"","Manipur","125","5","1.3","1.8","-0.5","43"
"","Meghalaya","268","0","4.9","-0.6","0.8","109"
"","Mizoram","72","3","1.3","0.9","0.3","25"
"","Nagaland","105","5","1.8","1.7","0.0","42"
"","Tripura","263","0","4.4","3.2","1.3","98"
