"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6404","0","135.3","88.6","-2.6","263","0.0"
"","Haryana","6679","0","132.4","110.6","-1.3","310","0.0"
"","Rajasthan","9113","0","186.1","51.6","1.7","465","0.0"
"","Delhi","5204","0","101.9","87.1","-0.4","224","0.0"
"","UP","15972","690","349.6","141.7","0.2","297","0.0"
"","Uttarakhand","1780","0","37.4","16.5","-0.4","181","0.0"
"","HP","1158","0","24.2","0.1","1.5","270","0.0"
"","J&K","1600","400","28.0","10.9","-5.9","147","6.6"
"","Chandigarh","262","0","5.2","5.8","-0.6","0","0.0"
"WR","Chhattisgarh","3401","0","75.3","11.9","-0.8","236","0.0"
"","Gujarat","15417","0","339.1","70.6","0.8","557","0.0"
"","MP","7132","0","156.8","82.7","-0.5","1020","0.0"
"","Maharashtra","21432","0","471.3","136.3","2.4","815","0.0"
"","Goa","409","0","8.7","9.1","-0.7","36","0.0"
"","DD","329","0","7.3","6.4","0.9","73","0.0"
"","DNH","733","0","16.3","16.9","-0.6","0","0.0"
"","Essar steel","414","0","7.5","6.4","1.1","207","0.0"
"SR","Andhra Pradesh","7650","0","161.3","54.6","4.7","948","0.0"
"","Telangana","7001","0","145.5","60.8","-3.5","339","0.0"
"","Karnataka","8076","0","175.2","68.1","3.9","593","0.0"
"","Kerala","3414","0","64.8","53.6","1.3","203","0.0"
"","Tamil Nadu","14629","0","326.3","120.4","2.2","747","0.0"
"","Pondy","374","0","8.0","8.3","-0.3","101","0.0"
"ER","Bihar","4075","100","80.0","73.7","1.7","425","0.8"
"","DVC","2807","0","65.1","-38.6","-0.5","398","0.0"
"","Jharkhand","1106","0","22.3","18.7","-0.6","205","0.0"
"","Odisha","4139","0","85.2","28.2","-1.6","265","0.0"
"","West Bengal","7417","0","128.6","44.0","-11.5","345","0.0"
"","Sikkim","71","0","1.9","2.1","-0.2","20","0.0"
"NER","Arunachal Pradesh","79","6","1.5","3.1","-1.5","8","0.0"
"","Assam","1498","70","22.5","17.6","0.0","168","1.9"
"","Manipur","110","2","1.7","2.0","-0.3","12","0.0"
"","Meghalaya","209","15","3.1","2.1","-1.0","18","0.0"
"","Mizoram","65","3","0.9","1.3","-0.4","12","0.0"
"","Nagaland","120","1","2.1","2.4","-0.4","16","0.1"
"","Tripura","170","40","3.1","2.8","-1.0","11","0.3"
