"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9001","0","185.8","103.0","-1.2","202"
"","Haryana","6936","0","145.8","108.8","-2.6","239"
"","Rajasthan","6157","2856","151.8","42.4","7.3","1162"
"","Delhi","4675","0","94.4","73.3","-1.0","145"
"","UP","11706","2965","247.5","117.6","-1.3","474"
"","Uttarakhand","1395","255","34.9","12.7","1.5","362"
"","HP","1266","0","24.6","0.0","3.0","357"
"","J&K","1918","480","30.2","16.3","-0.6","352"
"","Chandigarh","262","0","5.3","5.6","0.3","29"
"WR","Chhattisgarh","2788","96","64.1","17.0","-1.7","64"
"","Gujarat","13694","0","302.8","70.2","-2.7","801"
"","MP","6388","0","134.7","77.3","-2.6","531"
"","Maharashtra","18042","32","404.7","114.6","-1.1","855"
"","Goa","420","0","8.9","7.8","0.5","64"
"","DD","297","0","6.7","6.5","0.3","37"
"","DNH","709","0","16.7","17.0","-0.3","25"
"","Essar steel","447","0","8.5","8.8","-0.3","124"
"SR","Andhra Pradesh","6506","0","156.4","28.0","5.6","619"
"","Telangana","6203","0","140.9","93.7","0.2","383"
"","Karnataka","8266","600","178.8","25.5","3.0","532"
"","Kerala","3239","125","59.8","32.1","1.9","249"
"","Tamil Nadu","13570","0","304.1","89.6","0.4","479"
"","Pondy","337","0","7.4","6.8","0.6","66"
"ER","Bihar","2737","0","42.3","48.8","-8.6","100"
"","DVC","2656","0","58.7","-14.2","-1.0","220"
"","Jharkhand","991","0","19.1","11.4","-3.0","100"
"","Odisha","3745","0","70.9","18.3","0.7","210"
"","West Bengal","6741","0","125.2","44.7","4.3","320"
"","Sikkim","79","0","0.9","1.0","-0.1","25"
"NER","Arunachal Pradesh","97","4","1.2","1.9","-0.6","13"
"","Assam","1256","170","26.9","20.1","2.6","255"
"","Manipur","129","1","2.0","2.1","-0.1","34"
"","Meghalaya","305","6","4.6","0.4","-0.5","92"
"","Mizoram","74","1","1.2","1.0","0.2","22"
"","Nagaland","124","1","1.9","1.8","0.0","44"
"","Tripura","237","1","3.0","1.4","-0.4","76"
