"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8822","0","177.6","94.1","-7.3","128","0.0"
"","Haryana","8158","75","161.1","96.6","-4.5","625","0.8"
"","Rajasthan","10947","0","244.9","66.3","-0.6","527","0.9"
"","Delhi","6570","0","130.3","102.2","-2.1","143","0.0"
"","UP","18357","0","380.9","173.7","0.5","562","0.0"
"","Uttarakhand","1951","0","38.8","19.7","-3.2","112","0.0"
"","HP","1391","0","23.8","5.7","-1.7","284","1.0"
"","J&K","1852","463","36.0","18.4","-7.0","91","8.5"
"","Chandigarh","346","0","5.9","6.2","-0.3","59","0.0"
"WR","Chhattisgarh","3421","0","82.2","20.2","-1.2","306","0.0"
"","Gujarat","16640","0","367.8","170.1","5.7","649","0.0"
"","MP","8530","0","191.8","108.8","-1.3","431","0.0"
"","Maharashtra","22193","0","472.5","134.7","-3.3","681","1.2"
"","Goa","482","0","10.9","10.0","0.4","86","0.0"
"","DD","343","0","7.7","6.7","1.0","76","0.0"
"","DNH","755","0","17.6","17.2","0.4","74","0.0"
"","Essar steel","385","0","7.1","6.7","0.4","190","0.0"
"SR","Andhra Pradesh","8618","0","179.3","61.5","2.9","470","0.0"
"","Telangana","7206","0","152.8","45.7","2.0","490","0.0"
"","Karnataka","8120","0","171.4","44.7","0.8","462","0.0"
"","Kerala","3602","0","71.5","45.5","1.3","266","0.0"
"","Tamil Nadu","14438","0","332.5","128.1","-0.2","495","0.0"
"","Pondy","381","0","8.4","8.6","-0.1","42","0.0"
"ER","Bihar","4553","0","72.4","75.4","-5.4","190","0.0"
"","DVC","3055","0","68.5","-53.0","1.4","225","0.0"
"","Jharkhand","985","0","20.5","16.4","-0.9","85","0.0"
"","Odisha","4567","0","95.0","39.2","1.7","250","0.0"
"","West Bengal","7807","0","149.8","44.2","1.3","250","0.0"
"","Sikkim","88","0","1.3","1.3","0.0","15","0.0"
"NER","Arunachal Pradesh","116","2","2.3","2.3","0.0","52","0.0"
"","Assam","1605","98","29.6","23.6","2.1","204","0.9"
"","Manipur","158","2","2.3","1.7","0.6","29","0.0"
"","Meghalaya","297","0","4.9","1.2","0.2","43","0.0"
"","Mizoram","88","2","1.5","1.1","0.2","19","0.0"
"","Nagaland","114","2","2.0","1.8","0.1","21","0.0"
"","Tripura","223","6","4.1","3.3","-0.1","37","0.1"
