"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8873","0","195.9","128.8","-1.4","96","0.0"
"","Haryana","6995","0","140.7","126.3","-0.8","290","0.0"
"","Rajasthan","8175","0","180.0","56.7","3.0","349","0.0"
"","Delhi","4811","0","100.0","85.6","0.0","183","0.0"
"","UP","14613","0","280.5","148.5","-2.7","283","0.0"
"","Uttarakhand","1679","0","37.8","25.2","-0.9","109","0.0"
"","HP","1181","0","23.3","-7.3","7.0","983","1.7"
"","J&K","1975","494","39.0","18.0","-4.6","21","9.3"
"","Chandigarh","254","0","5.1","6.1","-1.0","0","0.0"
"WR","Chhattisgarh","3549","0","79.8","11.0","-0.1","596","0.0"
"","Gujarat","12468","0","282.5","56.5","3.6","938","0.0"
"","MP","7297","0","153.4","64.8","-0.1","1267","0.0"
"","Maharashtra","18137","0","392.7","111.3","0.7","655","0.0"
"","Goa","444","0","8.9","8.7","-0.4","44","0.0"
"","DD","315","0","7.0","6.1","0.9","78","0.0"
"","DNH","684","0","16.0","15.9","0.2","37","0.0"
"","Essar steel","520","0","10.0","10.8","-0.9","206","0.0"
"SR","Andhra Pradesh","8244","0","182.5","28.1","2.1","495","0.0"
"","Telangana","9497","0","203.9","101.7","0.7","480","0.0"
"","Karnataka","9128","0","183.0","53.9","1.3","482","0.0"
"","Kerala","3224","0","64.0","23.7","0.2","246","0.0"
"","Tamil Nadu","14860","0","327.3","96.3","-0.2","482","0.0"
"","Pondy","352","0","7.8","7.7","0.1","67","0.1"
"ER","Bihar","4785","0","86.8","84.6","1.9","220","0.0"
"","DVC","2852","0","66.1","-30.1","-0.1","225","0.0"
"","Jharkhand","1144","0","22.3","19.4","-1.3","85","0.0"
"","Odisha","4374","0","84.8","42.5","3.2","250","0.0"
"","West Bengal","7662","0","150.9","37.9","2.2","250","0.0"
"","Sikkim","97","0","1.5","1.3","0.2","15","0.0"
"NER","Arunachal Pradesh","117","3","2.2","2.1","0.1","55","0.0"
"","Assam","1713","147","33.5","27.5","2.2","178","0.9"
"","Manipur","142","9","2.1","2.3","-0.2","20","0.0"
"","Meghalaya","303","3","5.7","0.5","-0.2","24","0.0"
"","Mizoram","79","2","1.5","0.7","0.2","8","0.0"
"","Nagaland","115","2","2.1","1.8","0.0","9","0.0"
"","Tripura","261","8","4.5","5.8","-0.1","40","0.0"
