"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5213","0","102.4","37.8","-0.1","198"
"","Haryana","6739","0","124.4","65.3","-2.3","310"
"","Rajasthan","9851","0","216.2","61.5","2.5","293"
"","Delhi","3893","24","67.1","54.2","-1.0","302"
"","UP","10705","1420","234.0","84.9","-0.2","387"
"","Uttarakhand","1932","0","37.2","25.9","1.0","146"
"","HP","1449","0","27.2","20.9","2.7","287"
"","J&K","2020","505","44.4","37.9","1.1","227"
"","Chandigarh","235","0","4.2","3.6","0.3","80"
"WR","Chhattisgarh","3317","96","66.7","23.2","-4.2","238"
"","Gujarat","12687","0","272.7","55.1","5.0","455"
"","MP","8152","0","168.9","115.0","-2.7","342"
"","Maharashtra","17731","12","361.9","78.7","-0.9","664"
"","Goa","413","0","8.2","7.5","0.0","31"
"","DD","267","0","5.9","6.0","-0.1","21"
"","DNH","655","0","15.1","15.3","-0.2","50"
"","Essar steel","371","0","6.8","6.8","0.0","135"
"SR","Andhra Pradesh","6370","0","126.6","8.9","-0.4","440"
"","Telangana","6030","0","126.2","89.2","1.6","300"
"","Karnataka","8740","700","177.0","40.1","-0.8","460"
"","Kerala","3500","0","65.2","46.4","1.8","205"
"","Tamil Nadu","13456","0","278.0","129.2","3.2","431"
"","Pondy","295","0","6.1","6.0","0.1","122"
"ER","Bihar","3304","100","63.3","59.0","1.0","345"
"","DVC","2239","0","57.9","-17.2","-0.4","298"
"","Jharkhand","996","0","21.7","11.8","-0.9","105"
"","Odisha","3454","0","59.5","19.7","0.3","312"
"","West Bengal","6533","0","108.4","30.6","0.8","302"
"","Sikkim","136","0","1.6","1.5","0.1","25"
"NER","Arunachal Pradesh","111","1","2.0","1.5","0.5","43"
"","Assam","1311","30","21.5","15.6","1.7","132"
"","Manipur","158","1","2.6","2.4","0.2","28"
"","Meghalaya","342","3","5.4","5.1","-0.8","56"
"","Mizoram","93","1","1.5","1.1","0.3","25"
"","Nagaland","110","2","2.1","1.5","0.5","31"
"","Tripura","211","1","3.2","-0.5","0.4","97"
