"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10922","0","238.7","139.3","0.1","107","0.0"
"","Haryana","8763","0","187.2","149.4","1.4","436","0.1"
"","Rajasthan","8758","0","196.3","71.3","0.2","364","0.0"
"","Delhi","5234","0","109.4","86.0","-2.1","160","0.1"
"","UP","17452","930","351.4","172.1","-0.2","299","0.0"
"","Uttarakhand","1833","75","41.3","20.3","1.5","270","0.1"
"","HP","1466","68","29.1","0.3","4.8","383","0.0"
"","J&K","2184","546","43.7","18.0","0.1","337","10.4"
"","Chandigarh","266","0","5.5","6.3","-0.8","0","0.0"
"WR","Chhattisgarh","3495","0","78.6","17.4","-0.8","426","0.0"
"","Gujarat","13369","0","298.1","100.7","4.3","873","0.0"
"","MP","7348","0","161.2","75.2","2.4","457","0.0"
"","Maharashtra","17511","0","388.9","108.3","-0.2","777","0.0"
"","Goa","351","0","8.8","7.9","0.3","132","0.0"
"","DD","330","0","9.5","6.0","3.5","111","0.0"
"","DNH","797","0","17.4","16.5","0.9","95","0.0"
"","Essar steel","11272","0","11.4","11.4","-0.1","291","0.0"
"SR","Andhra Pradesh","6760","0","150.6","12.3","0.5","586","0.0"
"","Telangana","6976","0","145.6","70.9","-0.5","385","0.0"
"","Karnataka","7334","0","152.8","32.5","-1.7","464","0.0"
"","Kerala","2877","0","60.3","34.9","0.7","248","0.0"
"","Tamil Nadu","13383","0","297.4","110.5","-2.0","601","0.0"
"","Pondy","357","0","7.8","7.9","0.0","35","0.0"
"ER","Bihar","5121","0","100.3","95.4","2.2","345","0.0"
"","DVC","3438","0","71.3","-25.5","-0.2","385","0.0"
"","Jharkhand","1122","0","24.9","19.3","0.1","145","0.0"
"","Odisha","3878","0","69.9","30.0","1.9","402","0.0"
"","West Bengal","8401","0","171.4","56.8","1.5","445","0.0"
"","Sikkim","75","0","1.1","1.4","-0.3","20","0.0"
"NER","Arunachal Pradesh","97","1","2.4","2.8","-0.4","2","0.0"
"","Assam","1716","33","32.8","27.3","0.6","116","0.9"
"","Manipur","160","1","2.5","2.7","-0.2","34","0.0"
"","Meghalaya","303","0","5.5","0.6","-0.1","34","0.0"
"","Mizoram","74","3","1.6","1.0","0.0","27","0.0"
"","Nagaland","94","2","2.3","2.2","-0.3","3","0.0"
"","Tripura","239","2","4.1","4.3","-0.9","5","0.2"
