"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5314","0","105.3","41.6","-1.8","140","0.0"
"","Haryana","5860","0","114.6","102.2","0.7","162","0.0"
"","Rajasthan","11227","0","214.7","63.3","-1.1","454","0.0"
"","Delhi","3369","0","63.6","50.3","-0.7","154","0.0"
"","UP","14637","0","266.3","115.3","0.5","944","0.5"
"","Uttarakhand","1732","0","34.1","19.8","-0.3","62","0.0"
"","HP","1562","10","27.7","19.6","-0.3","79","0.0"
"","J&K","2150","538","43.9","36.9","-0.6","201","10.3"
"","Chandigarh","199","0","3.5","3.2","0.3","42","0.0"
"WR","Chhattisgarh","3345","0","71.1","29.3","1.5","328","0.0"
"","Gujarat","14710","0","318.6","75.9","3.5","366","0.0"
"","MP","12302","0","238.4","151.7","-1.4","419","0.0"
"","Maharashtra","20066","0","431.3","134.2","-2.6","298","0.0"
"","Goa","608","0","13.4","11.9","0.9","100","0.0"
"","DD","331","0","7.4","6.5","0.9","70","0.0"
"","DNH","784","0","18.3","18.1","0.2","46","0.0"
"","Essar steel","301","0","5.7","5.7","0.0","295","0.0"
"SR","Andhra Pradesh","7761","0","167.6","78.6","-0.6","417","0.0"
"","Telangana","9150","0","194.8","79.9","2.4","457","0.0"
"","Karnataka","9875","0","186.2","44.4","-0.8","520","0.0"
"","Kerala","3446","-50","71.5","50.9","1.2","233","0.2"
"","Tamil Nadu","13895","0","290.2","175.0","2.2","817","0.0"
"","Pondy","371","0","7.4","7.8","-0.5","19","0.0"
"ER","Bihar","3935","0","67.5","61.5","-0.9","250","0.0"
"","DVC","3022","0","63.1","-39.7","-0.4","70","0.0"
"","Jharkhand","1311","0","24.1","16.4","0.0","31","0.0"
"","Odisha","3922","0","74.9","8.3","0.0","120","0.0"
"","West Bengal","6300","0","114.1","31.3","1.0","250","0.0"
"","Sikkim","100","0","1.4","1.4","0.1","25","0.0"
"NER","Arunachal Pradesh","112","1","2.1","2.3","-0.4","65","0.0"
"","Assam","1412","45","23.2","18.0","0.0","121","0.5"
"","Manipur","158","1","2.5","2.6","0.0","36","0.0"
"","Meghalaya","345","0","6.0","3.5","0.0","32","0.0"
"","Mizoram","99","1","1.9","0.7","0.1","16","0.0"
"","Nagaland","121","2","2.1","2.0","-0.2","22","0.0"
"","Tripura","231","1","3.5","2.6","-0.8","22","0.0"
