"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6776","0","137.0","81.0","0.5","120"
"","Haryana","5839","0","127.3","73.8","4.2","386"
"","Rajasthan","7626","0","149.7","58.2","-6.8","0"
"","Delhi","4521","0","94.4","67.7","-3.7","52"
"","UP","11149","1390","251.9","101.9","-1.4","341"
"","Uttarakhand","1611","0","33.6","19.4","0.7","200"
"","HP","1145","0","24.2","9.2","0.0","170"
"","J&K","1514","100","31.3","18.3","-0.2","231"
"","Chandigarh","266","0","5.2","4.9","0.3","38"
"WR","Chhattisgarh","3031","100","69.8","17.4","3.4","476"
"","Gujarat","11969","32","267.3","40.9","-2.6","380"
"","MP","7014","2","143.5","74.5","-1.2","272"
"","Maharashtra","16393","332","367.2","103.8","9.6","611"
"","Goa","372","40","8.1","7.2","0.5","52"
"","DD","266","0","5.6","5.7","-0.1","24"
"","DNH","569","0","13.4","13.0","0.4","47"
"SR","Andhra Pradesh","10303","1500","236.4","84.0","3.0","396"
"","Karnataka","7684","600","162.3","26.7","0.9","179"
"","Kerala","2996","500","59.0","42.2","2.0","251"
"","Tamil Nadu","11740","1262","263.9","58.8","1.7","291"
"","Pondy","323","0","6.6","7.2","-0.6","31"
"ER","Bihar","1757","500","36.3","35.7","0.6","140"
"","DVC","2474","0","52.1","-24.0","-3.3","230"
"","Jharkhand","984","0","21.4","10.4","0.3","120"
"","Odisha","3616","0","71.8","8.2","0.9","310"
"","West Bengal","6453","3","127.8","27.9","2.3","300"
"","Sikkim","78","0","0.7","1.2","-0.5","0"
"NER","Arunachal Pradesh","90","5","1.3","1.5","-0.2","27"
"","Assam","963","186","18.1","13.0","0.9","144"
"","Manipur","93","2","1.5","1.9","-0.3","7"
"","Meghalaya","251","8","4.3","1.5","0.0","71"
"","Mizoram","45","5","0.8","1.1","-0.2","8"
"","Nagaland","76","5","1.3","1.4","-0.3","16"
"","Tripura","152","37","2.0","1.4","-1.0","1"
