"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8815","0","189.3","93.1","1.2","204","0.0"
"","Haryana","8499","0","177.9","114.1","2.5","289","0.2"
"","Rajasthan","9863","0","215.5","74.4","1.7","318","0.0"
"","Delhi","5124","0","108.4","81.2","-1.2","251","0.0"
"","UP","16793","0","381.8","189.1","4.2","409","14.5"
"","Uttarakhand","1837","75","39.9","13.9","1.3","168","0.2"
"","HP","1340","0","27.0","9.2","1.1","111","0.0"
"","J&K","2056","514","40.4","22.7","4.2","460","9.6"
"","Chandigarh","272","0","5.5","5.8","-0.3","43","0.0"
"WR","Chhattisgarh","3463","0","79.9","22.9","-2.7","120","0.0"
"","Gujarat","13982","0","309.1","50.3","2.2","452","0.0"
"","MP","7971","0","169.4","102.3","1.1","490","0.0"
"","Maharashtra","17093","0","373.5","105.8","-1.7","274","0.0"
"","Goa","408","0","8.7","8.7","-0.2","60","0.0"
"","DD","334","0","7.4","6.4","1.0","94","0.0"
"","DNH","749","0","16.1","16.2","-0.1","56","0.0"
"","Essar steel","388","0","7.7","7.8","-0.1","168","0.0"
"SR","Andhra Pradesh","7077","0","153.0","24.9","2.4","510","0.0"
"","Telangana","7882","0","173.7","76.6","1.9","507","0.0"
"","Karnataka","6651","0","138.1","28.5","-6.0","399","0.0"
"","Kerala","3352","0","64.6","39.6","1.7","289","0.0"
"","Tamil Nadu","13528","0","279.5","114.6","3.0","443","0.0"
"","Pondy","348","0","7.3","7.4","-0.1","15","0.0"
"ER","Bihar","4260","0","83.8","80.7","-3.7","220","0.0"
"","DVC","2765","0","65.7","-28.1","0.9","225","0.0"
"","Jharkhand","1118","0","24.7","15.6","1.7","85","0.0"
"","Odisha","4054","0","84.8","33.3","4.6","230","0.9"
"","West Bengal","7708","0","145.2","50.7","4.0","250","0.2"
"","Sikkim","97","0","1.2","1.0","0.1","12","0.0"
"NER","Arunachal Pradesh","100","2","1.9","2.6","-0.7","5","0.0"
"","Assam","1608","115","30.6","22.8","2.5","161","1.2"
"","Manipur","146","3","1.9","2.3","-0.4","27","0.0"
"","Meghalaya","275","0","4.4","0.6","-0.2","61","0.0"
"","Mizoram","88","2","1.2","1.3","-0.2","23","0.0"
"","Nagaland","110","2","1.9","1.8","-0.1","27","0.0"
"","Tripura","233","2","4.8","4.2","0.3","25","0.0"
