"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11177","0","249.1","135.4","-0.4","88","0.0"
"","Haryana","8810","0","191.0","143.8","0.7","169","0.0"
"","Rajasthan","10621","0","226.2","47.5","-0.6","303","0.0"
"","Delhi","5755","0","117.6","95.9","-0.7","181","0.1"
"","UP","18479","0","379.2","190.9","0.0","351","0.0"
"","Uttarakhand","1859","0","40.8","21.1","0.1","149","0.0"
"","HP","1397","0","28.6","-4.4","4.2","360","0.0"
"","J&K","1925","481","38.0","17.9","-5.3","31","9.1"
"","Chandigarh","286","0","5.9","6.3","-0.4","7","0.0"
"WR","Chhattisgarh","3576","0","85.8","21.5","-1.7","119","0.0"
"","Gujarat","15691","0","352.1","81.3","0.7","542","0.0"
"","MP","8081","0","178.5","63.3","-2.0","397","0.0"
"","Maharashtra","20126","0","441.3","118.8","-0.2","564","0.0"
"","Goa","444","0","9.5","9.0","-0.1","28","0.0"
"","DD","341","0","7.7","6.7","1.0","84","0.0"
"","DNH","776","0","18.1","17.2","1.0","65","0.0"
"","Essar steel","521","0","10.2","10.0","0.3","321","0.0"
"SR","Andhra Pradesh","6917","0","158.3","-4.9","-0.2","495","0.0"
"","Telangana","7962","0","171.4","92.5","-1.1","489","0.0"
"","Karnataka","9104","0","180.2","40.0","0.8","486","0.0"
"","Kerala","3120","0","61.9","23.0","-0.1","192","0.0"
"","Tamil Nadu","13984","0","301.7","85.4","-0.6","498","0.0"
"","Pondy","340","0","7.5","7.6","-0.1","63","0.0"
"ER","Bihar","4756","0","92.6","90.5","0.9","100","0.0"
"","DVC","2929","0","67.8","-24.0","3.1","200","0.0"
"","Jharkhand","1064","0","24.8","18.8","0.4","50","0.0"
"","Odisha","5079","0","104.8","55.2","1.8","200","0.0"
"","West Bengal","8466","0","176.3","65.8","3.7","490","0.0"
"","Sikkim","80","0","1.0","1.3","-0.3","5","0.0"
"NER","Arunachal Pradesh","110","7","2.5","2.5","0.0","0","0.0"
"","Assam","1705","134","32.2","27.4","1.5","185","1.6"
"","Manipur","141","24","2.5","2.3","0.2","21","0.0"
"","Meghalaya","309","4","5.6","0.6","-0.1","25","0.0"
"","Mizoram","79","3","1.7","0.9","0.4","11","0.0"
"","Nagaland","115","6","2.5","1.8","0.3","26","0.0"
"","Tripura","275","6","4.7","4.4","0.4","49","0.0"
