"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5069","0","100.0","62.5","0.8","142"
"","Haryana","5488","0","98.9","76.0","0.9","297"
"","Rajasthan","7132","0","153.7","60.2","3.1","232"
"","Delhi","3519","1","72.8","56.0","0.6","165"
"","UP","10296","2470","230.9","91.7","0.1","419"
"","Uttarakhand","1556","40","32.9","20.0","2.6","271"
"","HP","1121","0","22.5","12.3","-1.6","73"
"","J&K","1765","353","35.3","24.6","-1.8","157"
"","Chandigarh","203","0","4.0","4.0","0.3","13"
"WR","Chhattisgarh","3325","96","74.7","22.6","-1.3","389"
"","Gujarat","12547","0","281.2","55.9","0.5","529"
"","MP","6165","0","125.2","58.6","-1.1","455"
"","Maharashtra","18087","46","383.6","102.9","-5.0","400"
"","Goa","422","0","9.3","7.7","0.9","102"
"","DD","293","0","6.4","6.2","0.2","82"
"","DNH","704","0","16.3","15.9","0.7","75"
"","Essar steel","548","0","10.0","9.3","0.7","186"
"SR","Andhra Pradesh","5427","0","121.8","20.6","2.1","414"
"","Telangana","5092","132","112.7","75.4","0.8","225"
"","Karnataka","8032","300","166.7","28.8","2.8","368"
"","Kerala","3083","125","59.3","38.6","1.7","203"
"","Tamil Nadu","10585","973","251.1","107.5","-3.1","336"
"","Pondy","315","0","6.5","6.7","-0.2","66"
"ER","Bihar","2666","0","52.3","50.5","-2.3","300"
"","DVC","2424","0","54.7","-15.6","-1.0","200"
"","Jharkhand","793","0","20.5","9.7","-1.6","0"
"","Odisha","4123","0","81.6","25.5","1.8","200"
"","West Bengal","6954","0","138.1","40.8","-1.7","200"
"","Sikkim","102","0","1.2","1.6","-0.4","10"
"NER","Arunachal Pradesh","89","1","1.1","1.3","-0.2","30"
"","Assam","1182","84","22.0","13.9","3.2","167"
"","Manipur","117","5","2.2","2.1","0.1","45"
"","Meghalaya","276","6","4.6","3.7","-0.1","56"
"","Mizoram","80","1","1.2","1.0","0.2","22"
"","Nagaland","103","7","1.5","1.6","-0.1","32"
"","Tripura","230","3","3.0","1.6","-0.7","29"
