"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7205","0","157.0","22.6","-1.1","93","0.0"
"","Haryana","6939","553","135.5","98.8","1.8","232","1.6"
"","Rajasthan","9546","0","211.7","47.6","0.3","551","0.0"
"","Delhi","4513","0","94.4","70.0","-1.2","131","0.0"
"","UP","16741","0","362.5","126.3","0.6","402","0.0"
"","Uttarakhand","1923","0","37.7","16.9","-0.1","191","0.5"
"","HP","1364","0","26.2","6.2","-0.1","60","0.0"
"","J&K","1879","470","38.9","30.1","-4.7","13","9.2"
"","Chandigarh","216","0","4.2","4.7","-0.5","14","0.0"
"WR","Chhattisgarh","4376","0","102.4","36.9","-3.7","497","0.0"
"","Gujarat","17280","0","386.4","105.2","9.5","734","0.0"
"","MP","9347","0","208.6","109.1","-0.5","585","0.0"
"","Maharashtra","22794","0","491.5","187.5","1.1","554","0.0"
"","Goa","500","0","13.2","10.2","-0.2","143","0.0"
"","DD","292","0","6.5","5.7","0.8","81","0.0"
"","DNH","736","0","17.1","16.6","0.6","137","0.0"
"","Essar steel","398","0","5.9","5.1","0.8","352","0.0"
"SR","Andhra Pradesh","8558","0","184.4","58.9","5.2","624","0.0"
"","Telangana","9985","0","213.9","89.6","3.8","690","0.0"
"","Karnataka","8555","0","175.6","18.3","-1.2","574","0.0"
"","Kerala","3293","500","72.1","36.2","1.7","292","1.5"
"","Tamil Nadu","13696","0","295.0","170.6","0.7","650","0.0"
"","Pondy","308","40","6.9","6.1","0.9","64","0.4"
"ER","Bihar","5013","0","98.9","97.4","-1.5","50","0.0"
"","DVC","2655","-2","53.1","-24.1","5.0","400","2.3"
"","Jharkhand","1092","-1","23.4","16.1","1.7","150","0.6"
"","Odisha","5112","-1","114.8","34.2","8.2","600","1.4"
"","West Bengal","8775","0","171.2","74.4","1.2","250","0.0"
"","Sikkim","90","0","1.1","1.0","0.1","20","0.0"
"NER","Arunachal Pradesh","116","4","2.2","2.3","-0.1","49","0.0"
"","Assam","1787","24","29.1","23.0","0.9","193","1.7"
"","Manipur","186","2","2.2","2.1","0.1","31","0.0"
"","Meghalaya","281","0","5.2","1.8","0.1","58","0.0"
"","Mizoram","86","0","1.4","0.9","0.2","25","0.0"
"","Nagaland","117","3","2.4","1.6","0.3","47","0.0"
"","Tripura","280","3","5.0","3.6","0.9","115","0.1"
