"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9115","1150","198.6","113.8","0.8","195"
"","Haryana","8025","0","175.8","111.4","-8.1","165"
"","Rajasthan","9137","220","164.7","47.8","0.6","314"
"","Delhi","5411","0","111.9","81.9","-3.2","143"
"","UP","11209","3385","269.4","125.4","0.9","387"
"","Uttarakhand","1693","60","34.2","15.1","0.2","143"
"","HP","1221","0","18.7","-0.3","-0.4","39"
"","J&K","1756","100","27.1","16.4","0.1","172"
"","Chandigarh","341","0","5.8","5.9","-0.1","26"
"WR","Chhattisgarh","2976","127","69.8","19.8","2.3","282"
"","Gujarat","10949","46","233.6","37.9","0.2","288"
"","MP","5787","7","127.4","76.0","1.2","350"
"","Maharashtra","15881","51","349.8","84.9","-2.3","491"
"","Goa","422","0","7.4","6.9","0.1","75"
"","DD","269","0","6.0","5.6","0.4","80"
"","DNH","656","0","15.0","15.6","-0.6","30"
"","Essar steel","162","0","0.6","5.4","-4.8","11"
"SR","Andhra Pradesh","5949","400","134.6","38.9","-0.1","289"
"","Telangana","5558","0","124.7","70.0","3.4","396"
"","Karnataka","7488","300","151.5","13.3","0.4","469"
"","Kerala","2894","600","56.1","23.8","2.6","361"
"","Tamil Nadu","13242","0","283.1","72.4","0.6","333"
"","Pondy","309","0","6.6","6.6","0.0","45"
"ER","Bihar","2334","100","45.9","44.8","1.1","320"
"","DVC","2549","0","56.8","-13.6","3.2","250"
"","Jharkhand","949","0","20.6","14.1","-0.4","140"
"","Odisha","3619","50","72.4","25.8","4.4","250"
"","West Bengal","7237","0","145.7","39.0","5.6","350"
"","Sikkim","86","0","1.3","1.0","0.3","26"
"NER","Arunachal Pradesh","109","1","1.6","1.8","-0.2","24"
"","Assam","1095","282","25.4","15.2","4.1","187"
"","Manipur","117","3","1.6","2.2","-0.6","36"
"","Meghalaya","281","9","4.4","0.4","-0.2","101"
"","Mizoram","73","2","1.2","1.2","-0.3","12"
"","Nagaland","105","10","1.6","1.5","-0.1","27"
"","Tripura","215","7","3.0","1.7","-0.8","36"
