"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4900","0","89.4","36.7","-1.9","113"
"","Haryana","6138","0","111.8","62.5","-2.2","174"
"","Rajasthan","9907","0","221.1","78.2","3.1","447"
"","Delhi","3695","0","62.1","49.1","-0.8","241"
"","UP","10942","960","236.3","105.8","-0.5","426"
"","Uttarakhand","1877","0","35.5","24.8","0.6","152"
"","HP","1386","0","25.4","22.7","-1.1","31"
"","J&K","1992","498","44.6","37.0","-0.1","136"
"","Chandigarh","217","0","3.6","3.9","0.3","7"
"WR","Chhattisgarh","3331","415","71.7","28.3","5.9","382"
"","Gujarat","12650","0","265.7","71.1","-0.9","416"
"","MP","10862","0","216.5","130.0","-2.9","417"
"","Maharashtra","18242","13","360.3","59.3","-0.7","584"
"","Goa","424","0","8.4","8.1","-0.2","3"
"","DD","285","0","6.2","6.2","0.1","27"
"","DNH","679","0","15.6","15.6","0.0","15"
"","Essar steel","393","0","5.7","7.1","-1.5","182"
"SR","Andhra Pradesh","6325","0","126.5","32.3","-1.0","447"
"","Telangana","5918","0","125.1","83.0","-0.8","371"
"","Karnataka","7977","600","175.3","45.5","0.8","487"
"","Kerala","3407","0","61.2","49.8","1.4","149"
"","Tamil Nadu","12627","0","255.1","110.2","3.0","465"
"","Pondy","296","0","5.8","6.3","-0.5","21"
"ER","Bihar","3253","0","65.3","64.2","-0.8","325"
"","DVC","2518","0","57.5","-10.5","-0.1","354"
"","Jharkhand","1024","0","22.5","12.9","-0.4","145"
"","Odisha","3563","0","64.7","18.6","0.7","298"
"","West Bengal","6364","0","113.4","19.2","0.8","345"
"","Sikkim","116","0","1.5","1.1","0.4","20"
"NER","Arunachal Pradesh","104","1","1.8","1.3","0.4","43"
"","Assam","1290","21","21.5","14.0","2.3","232"
"","Manipur","149","1","2.8","2.5","0.3","44"
"","Meghalaya","338","2","5.4","4.4","-0.1","42"
"","Mizoram","94","1","1.4","1.1","0.3","38"
"","Nagaland","138","2","2.0","1.6","0.4","50"
"","Tripura","218","2","3.3","-0.9","0.3","37"
