"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5742","0","107.9","50.9","-1.0","46","0.0"
"","Haryana","6053","0","118.6","100.5","1.3","170","0.0"
"","Rajasthan","11832","0","220.4","65.6","0.3","336","0.0"
"","Delhi","3583","0","62.6","52.0","-0.7","148","0.0"
"","UP","13944","0","245.0","100.1","0.5","1198","0.9"
"","Uttarakhand","1895","0","35.4","19.5","0.5","111","0.0"
"","HP","1668","0","29.6","21.4","0.5","105","0.1"
"","J&K","2160","540","45.3","38.4","-0.6","201","10.7"
"","Chandigarh","195","0","3.2","3.4","-0.2","0","0.0"
"WR","Chhattisgarh","3432","40","71.5","24.1","0.9","470","0.3"
"","Gujarat","15389","0","330.8","89.8","-1.7","847","0.0"
"","MP","13461","0","251.9","143.8","-3.3","419","0.0"
"","Maharashtra","21053","0","445.8","140.2","-3.9","834","0.0"
"","Goa","541","0","12.4","11.6","0.2","50","0.0"
"","DD","333","0","7.4","6.7","0.7","56","0.0"
"","DNH","809","0","18.8","18.6","0.2","63","0.0"
"","Essar steel","335","0","6.2","5.7","0.5","295","0.0"
"SR","Andhra Pradesh","7237","0","153.2","78.2","-0.3","421","0.0"
"","Telangana","8125","0","165.9","69.3","2.0","585","0.0"
"","Karnataka","9088","0","172.9","32.0","-0.3","445","0.0"
"","Kerala","3652","0","70.2","55.6","1.3","182","0.0"
"","Tamil Nadu","12591","0","251.7","147.1","-1.2","495","0.0"
"","Pondy","342","0","6.5","7.3","-0.8","48","0.0"
"ER","Bihar","3881","0","65.1","65.8","-2.1","300","0.0"
"","DVC","2929","0","59.3","-30.3","0.5","305","0.0"
"","Jharkhand","1215","0","23.8","17.0","-1.2","31","0.0"
"","Odisha","4173","0","79.4","15.4","1.2","488","0.0"
"","West Bengal","6198","0","110.1","25.0","0.7","395","0.0"
"","Sikkim","106","0","1.7","1.6","0.1","50","0.0"
"NER","Arunachal Pradesh","129","7","2.1","1.5","0.5","23","0.0"
"","Assam","1368","40","22.2","17.4","0.2","134","0.5"
"","Manipur","180","6","2.5","2.7","-0.2","23","0.0"
"","Meghalaya","329","2","6.0","2.8","0.4","63","0.0"
"","Mizoram","107","7","1.7","0.9","0.5","15","0.0"
"","Nagaland","132","6","2.2","2.1","-0.1","15","0.0"
"","Tripura","249","12","3.3","1.7","-0.4","34","0.0"
