"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4514","0","76.1","50.9","-0.6","205"
"","Haryana","5081","0","94.5","90.5","0.0","0"
"","Rajasthan","7983","0","169.0","56.3","2.2","444"
"","Delhi","3015","0","50.8","45.3","-1.4","226"
"","UP","13958","0","266.8","107.4","0.8","533"
"","Uttarakhand","1606","0","27.4","18.3","0.1","255"
"","HP","1244","0","22.3","16.4","0.8","151"
"","J&K","1949","487","41.5","35.8","-1.6","104"
"","Chandigarh","146","0","2.7","3.6","-0.9","0"
"WR","Chhattisgarh","3186","0","72.3","18.1","-0.6","193"
"","Gujarat","11946","0","251.2","81.5","1.0","645"
"","MP","8506","0","163.4","100.2","-0.3","352"
"","Maharashtra","20530","0","428.8","142.4","2.7","935"
"","Goa","457","0","8.9","8.6","-0.4","71"
"","DD","271","0","5.1","5.1","0.0","8"
"","DNH","628","0","12.4","12.6","-0.2","8"
"","Essar steel","347","0","6.4","6.5","0.0","179"
"SR","Andhra Pradesh","7103","0","160.2","16.6","1.2","1064"
"","Telangana","8887","0","177.4","94.2","-0.4","449"
"","Karnataka","9541","0","217.0","77.2","3.5","497"
"","Kerala","3514","0","69.9","56.6","2.1","253"
"","Tamil Nadu","13535","0","299.2","153.8","-1.1","468"
"","Pondy","335","0","6.8","7.2","-0.4","23"
"ER","Bihar","3400","0","60.7","57.4","0.9","280"
"","DVC","2818","0","57.9","-32.3","0.9","250"
"","Jharkhand","1140","0","22.3","15.7","0.4","145"
"","Odisha","4294","0","70.8","16.6","-0.5","280"
"","West Bengal","6634","0","102.2","20.2","1.2","300"
"","Sikkim","90","0","1.4","1.9","-0.5","15"
"NER","Arunachal Pradesh","115","2","2.0","2.1","0.0","7"
"","Assam","1336","55","21.4","15.3","2.0","187"
"","Manipur","154","1","2.2","2.4","-0.2","7"
"","Meghalaya","277","0","5.5","4.2","-0.4","47"
"","Mizoram","83","1","1.4","1.3","0.1","14"
"","Nagaland","77","1","1.8","1.8","-0.1","5"
"","Tripura","202","1","2.8","2.0","-0.3","8"
