"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6223","0","123.2","28.4","-0.5","64","0.1"
"","Haryana","5651","100","120.5","48.8","2.1","206","0.3"
"","Rajasthan","9482","0","176.0","47.4","1.1","306","0.0"
"","Delhi","3112","0","61.9","50.8","-0.5","135","0.0"
"","UP","14837","0","293.3","102.5","0.0","854","0.0"
"","Uttarakhand","1761","0","32.8","26.0","-0.1","105","0.0"
"","HP","1402","0","24.3","19.0","1.0","155","0.7"
"","J&K","2153","538","43.5","39.2","-0.7","206","10.3"
"","Chandigarh","157","0","2.7","2.7","0.0","28","0.0"
"WR","Chhattisgarh","3638","0","83.5","24.1","-1.7","51","0.0"
"","Gujarat","14251","0","313.7","153.3","1.1","372","0.0"
"","MP","8628","0","176.5","78.0","-3.0","331","0.0"
"","Maharashtra","20098","0","435.5","128.1","0.9","401","0.0"
"","Goa","473","0","9.6","8.6","0.3","93","0.0"
"","DD","300","0","7.0","6.8","0.2","52","0.0"
"","DNH","740","0","17.4","16.6","0.8","61","0.0"
"","Essar steel","662","0","14.3","13.3","1.0","201","0.0"
"SR","Andhra Pradesh","7482","0","151.1","41.6","-0.7","624","0.0"
"","Telangana","9280","0","198.2","86.8","-0.7","409","0.0"
"","Karnataka","8620","0","185.2","74.6","-3.4","218","0.0"
"","Kerala","3049","0","64.4","53.8","1.5","501","0.0"
"","Tamil Nadu","12241","0","276.6","144.9","-0.8","540","0.0"
"","Pondy","300","0","6.6","7.2","-0.6","28","0.0"
"ER","Bihar","4206","0","76.7","69.9","0.2","70","0.0"
"","DVC","2968","0","67.1","-44.1","-0.7","190","0.0"
"","Jharkhand","1181","0","23.3","13.7","0.1","112","0.0"
"","Odisha","4051","0","77.8","29.9","2.4","710","0.0"
"","West Bengal","7486","0","136.2","28.0","2.0","265","0.0"
"","Sikkim","91","0","1.3","1.5","-0.2","15","0.0"
"NER","Arunachal Pradesh","95","5","2.1","1.8","0.3","51","0.0"
"","Assam","1147","23","18.4","16.1","-0.3","136","1.1"
"","Manipur","143","7","2.1","2.5","-0.4","28","0.0"
"","Meghalaya","275","5","5.3","3.5","-0.1","67","0.0"
"","Mizoram","72","6","1.3","1.0","0.3","21","0.0"
"","Nagaland","102","11","2.1","1.9","0.0","24","0.0"
"","Tripura","216","4","3.8","3.2","0.2","75","0.1"
