"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5350","0","119.3","52.4","-1.0","253","0.0"
"","Haryana","6140","119","155.9","41.9","2.7","546","0.4"
"","Rajasthan","8651","0","183.0","46.0","0.4","1054","0.0"
"","Delhi","3885","0","79.0","64.5","0.1","0","0.0"
"","UP","15210","255","305.4","106.5","2.4","652","0.0"
"","Uttarakhand","1802","0","34.9","26.7","-0.1","200","0.0"
"","HP","1306","0","23.8","16.6","0.4","193","0.1"
"","J&K","4401","1100","44.4","29.8","6.0","270","10.5"
"","Chandigarh","185","0","3.7","3.5","0.1","4","0.0"
"WR","Chhattisgarh","3472","0","74.7","13.8","-2.2","266","0.0"
"","Gujarat","14165","0","320.3","179.3","0.6","225","0.0"
"","MP","8369","0","174.1","70.7","-1.1","383","0.0"
"","Maharashtra","20577","0","454.3","146.1","-1.1","422","0.0"
"","Goa","443","0","9.6","8.6","0.4","45","0.0"
"","DD","274","0","6.0","5.6","0.4","62","0.0"
"","DNH","714","0","16.6","16.0","0.6","69","0.0"
"","Essar steel","520","0","10.7","10.5","0.2","162","0.0"
"SR","Andhra Pradesh","8268","0","170.2","48.8","-0.4","420","0.0"
"","Telangana","9051","0","192.1","90.7","-0.4","426","0.0"
"","Karnataka","9112","0","208.7","80.3","-1.2","500","0.0"
"","Kerala","3030","0","66.9","53.5","1.1","254","0.0"
"","Tamil Nadu","13289","0","311.2","164.3","1.1","562","0.0"
"","Pondy","320","0","7.2","7.3","-0.2","64","0.0"
"ER","Bihar","4247","0","74.4","69.7","0.9","200","0.0"
"","DVC","2919","0","60.9","-52.7","-1.3","280","0.0"
"","Jharkhand","1117","0","19.5","13.0","-1.8","100","0.0"
"","Odisha","3398","0","64.9","31.0","-2.6","50","0.0"
"","West Bengal","6712","0","115.5","22.2","-5.2","100","0.0"
"","Sikkim","82","0","1.6","1.4","0.1","30","0.0"
"NER","Arunachal Pradesh","100","2","2.1","1.7","0.5","65","0.0"
"","Assam","1276","56","20.8","17.9","0.8","95","1.1"
"","Manipur","160","2","2.1","2.3","-0.2","24","0.0"
"","Meghalaya","251","0","4.2","2.7","-0.2","45","0.0"
"","Mizoram","78","2","1.6","1.2","-0.1","10","0.0"
"","Nagaland","101","3","1.9","2.0","-0.2","30","0.0"
"","Tripura","224","5","2.1","2.2","-0.6","50","0.1"
