"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8394","0","190.1","118.3","-0.3","153"
"","Haryana","6757","0","136.6","123.5","-0.5","154"
"","Rajasthan","6838","0","137.0","54.5","-0.6","174"
"","Delhi","4169","6","82.4","76.0","-1.8","94"
"","UP","11930","3680","259.7","143.1","1.2","525"
"","Uttarakhand","1592","0","32.3","13.2","0.7","283"
"","HP","1091","0","23.4","-2.0","0.9","88"
"","J&K","1842","461","34.1","20.7","-0.8","174"
"","Chandigarh","253","0","4.9","5.8","-0.8","0"
"WR","Chhattisgarh","3202","0","78.2","29.9","2.8","320"
"","Gujarat","11106","0","249.6","60.3","-1.8","419"
"","MP","6052","0","124.0","59.6","-3.6","387"
"","Maharashtra","16225","25","352.5","97.7","4.0","536"
"","Goa","353","0","6.9","6.2","0.1","58"
"","DD","272","0","5.3","4.9","0.3","23"
"","DNH","647","0","14.3","14.1","0.1","37"
"","Essar steel","361","0","7.2","6.2","1.0","199"
"SR","Andhra Pradesh","5997","0","136.2","33.3","0.1","533"
"","Telangana","5844","0","135.4","87.9","0.3","428"
"","Karnataka","7079","1000","159.5","28.1","4.4","668"
"","Kerala","3131","0","56.9","32.1","1.9","279"
"","Tamil Nadu","11230","0","249.5","102.9","3.8","414"
"","Pondy","272","0","5.5","5.4","0.1","32"
"ER","Bihar","3100","0","62.4","60.7","-0.4","280"
"","DVC","2448","0","58.4","-14.6","-1.1","300"
"","Jharkhand","902","0","22.6","10.8","-0.9","90"
"","Odisha","3710","0","73.3","23.6","0.2","360"
"","West Bengal","6559","0","129.4","49.0","-0.4","440"
"","Sikkim","72","0","1.0","1.0","-0.1","30"
"NER","Arunachal Pradesh","75","4","1.8","1.6","0.1","41"
"","Assam","1269","141","23.8","17.0","1.0","159"
"","Manipur","148","2","2.2","2.4","-0.3","41"
"","Meghalaya","264","1","4.4","1.1","-1.0","41"
"","Mizoram","73","3","1.1","1.3","-0.2","16"
"","Nagaland","98","6","1.7","1.8","-0.1","12"
"","Tripura","222","8","3.0","1.9","-0.4","56"
