"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4550","0","89.0","45.1","0.5","167"
"","Haryana","5877","0","103.9","81.9","-0.9","111"
"","Rajasthan","9088","971","191.5","71.8","2.8","315"
"","Delhi","2958","0","54.8","39.8","0.8","228"
"","UP","12248","140","251.6","86.0","0.9","468"
"","Uttarakhand","1687","0","31.1","17.5","0.0","156"
"","HP","1361","0","23.9","17.9","0.2","131"
"","J&K","1747","437","36.7","34.3","-3.0","89"
"","Chandigarh","174","0","3.2","3.2","0.1","25"
"WR","Chhattisgarh","3002","0","58.8","2.8","-4.3","206"
"","Gujarat","12853","0","272.9","80.2","-1.5","490"
"","MP","10813","0","215.4","143.7","-3.8","427"
"","Maharashtra","19621","0","403.2","109.5","-0.4","482"
"","Goa","435","0","8.5","8.4","-0.4","-20"
"","DD","281","0","6.1","6.3","-0.2","-2"
"","DNH","706","0","15.8","16.1","-0.3","30"
"","Essar steel","415","0","7.6","8.6","-1.1","123"
"SR","Andhra Pradesh","6988","0","152.9","23.7","4.0","454"
"","Telangana","6513","0","133.0","64.7","1.0","531"
"","Karnataka","9214","0","200.0","81.4","3.3","457"
"","Kerala","3567","0","65.7","55.8","2.3","248"
"","Tamil Nadu","13813","0","288.8","146.1","0.2","509"
"","Pondy","300","0","6.2","6.6","-0.4","21"
"ER","Bihar","3259","0","60.8","56.2","2.0","585"
"","DVC","2513","0","56.6","-37.1","0.2","305"
"","Jharkhand","1110","0","22.1","13.3","0.8","165"
"","Odisha","3941","0","65.7","16.8","-0.7","385"
"","West Bengal","6354","0","104.2","22.0","1.5","345"
"","Sikkim","72","0","1.2","1.3","-0.1","20"
"NER","Arunachal Pradesh","117","2","1.8","2.0","-0.2","15"
"","Assam","1365","13","22.4","16.2","2.0","182"
"","Manipur","137","1","2.0","2.0","-0.1","36"
"","Meghalaya","267","0","4.6","3.9","-0.5","48"
"","Mizoram","87","1","1.4","1.2","0.1","20"
"","Nagaland","104","2","1.8","1.8","0.0","11"
"","Tripura","207","1","3.2","2.0","0.4","77"
