"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5281","0","105.4","58.3","1.5","194"
"","Haryana","5156","0","110.7","53.8","-0.8","336"
"","Rajasthan","7156","0","154.3","77.8","-5.7","97"
"","Delhi","3552","0","70.1","49.9","-2.7","153"
"","UP","9099","1800","208.1","78.2","-0.9","234"
"","Uttarakhand","1556","95","30.4","17.2","0.9","138"
"","HP","1227","0","23.7","12.4","1.7","213"
"","J&K","1600","100","31.7","22.6","1.5","203"
"","Chandigarh","194","0","3.7","3.9","-0.2","10"
"WR","Chhattisgarh","2777","20","58.4","8.9","-1.1","216"
"","Gujarat","10737","36","238.0","41.0","-0.4","323"
"","MP","6805","2","138.3","80.3","-3.8","34"
"","Maharashtra","16547","335","359.7","116.0","-2.5","268"
"","Goa","390","0","8.3","7.4","0.2","62"
"","DD","261","0","5.7","6.1","-0.4","48"
"","DNH","642","0","15.1","14.9","0.1","12"
"","Essar steel","255","0","5.5","5.4","0.2","51"
"SR","Andhra Pradesh","10173","0","233.7","79.2","0.9","501"
"","Karnataka","7300","400","146.0","19.4","-3.9","572"
"","Kerala","3081","150","56.7","27.1","1.2","288"
"","Tamil Nadu","10684","683","225.4","72.3","-0.8","262"
"","Pondy","301","0","5.9","6.3","-0.4","47"
"ER","Bihar","2265","250","41.0","40.8","0.2","250"
"","DVC","2466","0","52.9","-18.9","-3.0","380"
"","Jharkhand","937","0","20.0","13.5","-1.8","200"
"","Odisha","3163","0","62.8","13.7","0.6","350"
"","West Bengal","6117","9","118.1","25.6","6.1","260"
"","Sikkim","93","0","1.5","1.3","0.2","10"
"NER","Arunachal Pradesh","95","6","1.3","1.0","0.3","84"
"","Assam","1075","160","20.7","12.9","2.1","223"
"","Manipur","88","16","1.3","1.7","-0.5","27"
"","Meghalaya","246","14","4.3","2.0","0.1","42"
"","Mizoram","57","3","1.1","0.8","0.1","35"
"","Nagaland","91","4","1.4","1.1","0.1","31"
"","Tripura","185","15","3.3","0.6","0.1","73"
