"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5903","0","127.4","53.8","-1.8","116","0.0"
"","Haryana","6604","64","119.1","105.6","0.5","138","0.6"
"","Rajasthan","9224","0","200.6","47.1","1.7","392","0.0"
"","Delhi","4151","0","83.6","65.0","-1.9","40","0.0"
"","UP","16026","650","333.0","152.7","1.3","405","0.0"
"","Uttarakhand","1849","80","38.1","15.6","0.6","297","0.1"
"","HP","1382","0","27.1","5.8","0.6","239","0.0"
"","J&K","1740","435","39.9","23.4","-5.6","37","9.5"
"","Chandigarh","211","0","4.1","4.2","-0.2","43","0.0"
"WR","Chhattisgarh","4094","0","95.6","29.4","2.0","363","2.1"
"","Gujarat","16763","0","380.6","104.5","4.3","952","0.0"
"","MP","8926","0","194.3","83.8","0.3","546","0.0"
"","Maharashtra","22469","34","489.9","181.3","1.4","579","0.2"
"","Goa","460","0","12.3","9.3","-0.2","46","0.0"
"","DD","319","0","6.5","5.3","1.3","137","0.0"
"","DNH","803","0","18.7","17.7","0.9","124","0.0"
"","Essar steel","526","0","10.1","9.6","0.5","290","0.0"
"SR","Andhra Pradesh","8056","0","172.5","43.5","4.2","674","0.0"
"","Telangana","9989","0","208.7","108.7","1.4","499","0.0"
"","Karnataka","8282","0","172.4","44.1","1.7","720","0.0"
"","Kerala","3653","0","72.0","43.7","1.0","219","0.0"
"","Tamil Nadu","14310","0","317.8","173.5","2.1","670","0.0"
"","Pondy","344","0","7.6","7.5","0.1","26","0.1"
"ER","Bihar","5306","0","99.8","97.1","1.7","50","0.0"
"","DVC","3103","-2","59.5","-19.5","2.0","250","2.0"
"","Jharkhand","996","0","24.2","16.4","0.4","105","0.0"
"","Odisha","4442","-1","90.7","24.7","5.6","340","1.2"
"","West Bengal","8447","0","172.1","75.5","1.9","250","0.0"
"","Sikkim","82","0","0.8","-0.1","0.8","50","0.0"
"NER","Arunachal Pradesh","109","2","2.2","2.9","-0.6","15","0.0"
"","Assam","1686","82","28.5","23.0","0.8","198","1.4"
"","Manipur","164","6","2.2","2.5","-0.3","17","0.0"
"","Meghalaya","302","0","4.8","1.6","-0.1","100","0.0"
"","Mizoram","78","4","1.7","1.1","0.3","24","0.0"
"","Nagaland","114","6","2.2","1.8","0.0","21","0.0"
"","Tripura","273","1","4.6","4.2","-0.4","48","0.0"
